jobTitle,postedDate,jobDescription,jobUrl
Senior IOS Developer,29-Jan-23,"<p><strong>Job Summary</strong></p><p>Looking for the next step in your CAREER? Hytech Consulting has a current opening for an experienced IOS Developer. Apply now to get started with us today! The Ideal IOS Developer will have solid 3-5 years or more of development experience and has a Bachelor’s degree in Computer Science, Computer Engineering, Computer Information System or equivalent.</p><p><strong>Highly Desired skills:</strong></p><ul><li>Familiar with IOS system source code, rich experience in IOS development and debugging and performance tuning ability.</li><li>Proficient in the development, testing and release process of iOS APP, able to participate in the review of documents such as requirements and test cases, and carry out technical selection and pre-research of applications.</li><li>Proficient in <strong>Objective-C or Swift language</strong>, capable of independent development.</li><li>Proficient in iOS framework and various new features, familiar with various UI components and understanding of internal principles, understanding of basic interactive knowledge, graphics drawing experience such as K-line, curve, pie chart, bar chart is preferred.</li><li>Familiar with CocoaPods private library encapsulation, understand the implementation principle of third-party open-source code, such as AFNetworking, SDWebImage and YYModel, etc.</li><li>Must be able to speak in Mandarin &amp; English language due to our business nature.</li></ul><p><strong>Nice to Have skills:</strong></p><ul><li>Proficient in iOS framework and various new features, familiar with various UI components and understanding of internal principles, understanding of basic interactive knowledge, graphics drawing experience such as K-line, curve, pie chart, bar chart is preferred.</li><li>CocoaPods private library encapsulation, understand the implementation principle of third-party open-source code, such as AFNetworking, SDWebImage and YYModel, etc</li><li>Familiar with common design patterns, such as MVC, MVVM, MVP, etc.</li></ul><p><strong>You will play an important role in:</strong></p><ul><li>Responsible for the design and development of related functions of MTS PU client.</li><li>Cooperate with product, operation team and back-end developers to conduct demand analysis and develop and implement technical solutions.</li><li>Timely solve the problems existing in the project to ensure the stable operation of the system.</li><li>Ensure the quality of delivered products and strive to improve team development efficiency.</li></ul><p><strong>Why join us?</strong></p><p>We are an established technology-centred, service-oriented global multi-products online trading service provider in a wide range of trading products.</p><p>We nurture employees bonding by celebrating major festivals, birthday celebration, engagement activities, annual dinner, etc.</p><p>We support employees through endless supply of refreshment and snacks, well-being care through our subsidy.</p><p><strong>Do this sound like you? If so, we’d love to hear from you.</strong></p>",https://www.jobstreet.com.my/en/job/senior-ios-developer-5253343
Mobile Developer (IOS),27-Jan-23,"<p>Responsibilities:-</p><ul><li>Work closely with Senior developers to ensure business requirements are met.</li><li>Design, develop, debug and support mobile applications and their infrastructure.</li><li>Produce material to support technical documentation, including, code documentation.</li><li>Create technical design documents from business and technical requirement, and describe levels of effort involved.</li><li>Integration of user-facing elements developed by front-end developers</li><li>Build efficient, testable, and reusable mobile applications</li><li>Familiar and involved in the whole cycle of development from Design, development, testing, to deployment</li><li>Keep up with new Internet standards and web technologies to ensure our healthcare application perform at optimum.</li><li>Understand secure coding practices and worked in a team to produce codes.</li><li>Understand the dynamics and practices in working with development environment versus a production environment.</li><li>Must have an acute awareness for security and breaches in the application development.</li><li>Critical thinking and problem-solving abilities to ensure our healthcare eco system perform at optimum.</li><li>Propose and recommend solutions to solve our business needs while have a deep understand of our applications.</li></ul><p>Requirements:</p><ul><li>Degree in Computer Science/Computer Engineering/Information Engineering or equivalent discipline</li><li>3-5 years of experience in mobile application development</li><li>Knowledge of UX and UI</li><li>Native app writing ability</li><li>Proficient with Objective-C or Swift</li><li>Familiarity with RESTful APIs to connect applications to back-end services</li><li>Familiarity with cloud message APIs and push notifications</li><li>Familiarity with continuous integration</li><li>Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3</li><li>Write “clean”, well-designed code</li><li>Produce detailed specifications</li><li>Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality</li><li>Contribute in all phases of the development lifecycle</li><li>Follow industry best practices</li><li>Develop and deploy new features to facilitate related procedures and tools if necessary</li><li>Proficient understanding of code versioning tools, such as Git</li><li>Able to multitask, prioritize, and manage time efficiently</li><li>Accurate and precise attention to detail</li><li>Strong written and verbal communication skills</li><li>Excellent analytical, quantitative, and organizational skills</li><li>Good interpersonal skills and communication with all levels of management</li></ul>",https://www.jobstreet.com.my/en/job/mobile-developer-ios-5244679
Mobile App Developer,24-Jan-23,"<p>We’re looking for Mobile App Developer to join our growing team in Malaysia. The role is a unique opportunity to build robust, scalable, and integration with a variety of partners and providers, so our customers can use the provided solution with minimal fuss and maximum confidence.</p><p><strong>Your mission:</strong></p><p>·   Responsible for activities involved in the analysis, design, development, troubleshooting, debugging and maintenance of Mobile App using Flutter or React Native</p><p><strong>This role will give you the opportunity to:</strong></p><p>·   Inspire teams with your ideas, knowledge and self-starting attitude.</p><p>·   Get involved in development of O2O (Online-to-Offline) solutions.</p><p>·   Get involved in development of our ecosystem solution containing Accounting, Inventory, POS (Point of Sales), Marketplaces and e-Commerce Integration.</p><p><strong>A bit about you:</strong></p><p>·   You have passionate for software development, a positive attitude, and an eagerness to learn.</p><p>·   You have experience with Mobile App Development using Flutter or React Native</p><p><strong>Mindset</strong></p><p>·   Passionate about technology and its relationship with business and user experience.</p><p>·   Ability to work independently and plan your own solutions to problems.</p><p>·   Willing to be involved in building a product that is being used widely in retail and F&amp;B industry.</p><p>·   Excitement to work in a high growth company, and throw themselves fully into a revolution.</p><p>·   Be open, communicative, and fun to work with.</p><p><strong>Some extra skills that would be awesome</strong></p><p>·   Possess at least an Advanced Diploma, Bachelor's Degree, or Master's Degree, in Computer Science / IT, Engineering (Computer/Telecommunication), or equivalent.</p><p>·   Possess at least 1-3 year(s) working experience in Moblie Application development (iOS/Android/React native).</p><p>·   Fluent communicator with a strong teamwork attitude.</p><p>·   Strong passion and interest in delivering great mobile user experience ·   Experienced in an Agile Scrum software development environment.</p>",https://www.jobstreet.com.my/en/job/mobile-app-developer-5238983
Mobile App Developer (IOS/Android),24-Jan-23,"<p><strong>Benefits:</strong></p><ul><li>Group medical insurance </li><li>Medical, Dental, Optical </li><li>Company Trip</li><li>Birthday celebration</li><li>Team bonding</li></ul><p>We are looking for Junior and Senior position.</p><p>Junior - RM3,000.00 to RM5,000.00</p><p>Senior - RM5,000.00 to RM7,000.00</p><p><strong>Job Responsibilities:</strong></p><ul><li>Design and develop mobile applications for IOS (Swift) / AN (Kotlin, Java).</li><li>Manage individual project priorities, deadlines, and deliverables.</li><li>Analyzes, design, program, test, document and maintain mobile aprplications.</li><li>Analyze requirements, come up with adequate technical design and maintain technical documentation.</li><li>Keep abreast of technological advancement on mobile development methodologies that may affect decisions on systems building or enhancements.</li><li>Experience with SDK, frameworks or tools to create native apps for iOS / AN devices.</li><li>Collaborate closely with Project Manager and other team members to raise up suggestions or any concerns; actively suggest a plan of actions to improve overall quality.</li><li>Troubleshoot performance, scale, object clustering issue for integration solutions anddebugging.</li><li>Research new technologies and existing libraries.</li><li>Efficiently use third-party data sources and APIs.</li><li>Create and execute unit tests on your code, to ensure its robustness, including edge cases, usability, and general reliability.</li><li>Consistently follow the specified software development methodology e.g Agile.</li><li>Continuously learn and challenge the organization concerning new practices, processes, technologies, and languages.</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Able to communicate in English and Mandarin (Candidates fluent in mandarin preferred as role requires candidate to deal with mandarin speaking clients).</li><li>Bachelor’s degree in software engineering, Computer Science or related field required.</li><li>At least 1 years of experience in mobile application development using Swift / JAVA.</li><li>Bulding native app using react native is a plus.</li><li>Capable of dealing with rapid schedules and constantly evolving business environment.</li><li>Proactive, motivated and team player.</li><li>Experience with threading, and performance tuning.</li><li>Experience with source control management tools (Git).</li><li>Experience in OOP, Design Patterns, SOLID principles.</li><li>Knowledge about agile practice using SCRUM framework.</li><li>Know how to merge or rebase branches.</li><li>Good verbal and written communication, problem-solving and analytical skills.</li><li>Proactive, motivated and team player.</li></ul><p><strong>IOS:</strong></p><ul><li>Proficient with Swift, and Cocoa Touch.</li><li>Experience with iOS frameworks such as Core Data, Core Animation, etc</li><li>Familiarity with RESTful APIs to connect iOS applications to back-end services.</li></ul><p><strong>Android:</strong></p><ul><li>Proficiency in programming languages: Kotlin, Java</li><li>Experience with development tool such as Android studio chipmuck</li></ul>",https://www.jobstreet.com.my/en/job/mobile-app-developer-ios-android-5239730
Software Engineer (React-Native),30-Jan-23,"<p><strong>岗位职责：</strong></p><p>1、负责公司移动端<strong>（React-Native）</strong>的开发</p><p>2、了解业务需求，与后端紧密配合，联调接口</p><p>3、封装React Native组件，并负责Android与iOS客户端集成；</p><p>4、高效完成开发任务，提交高质量代码</p><p>5、优化移动端产品的质量、性能、用户体验，配合产品更新迭代</p><p>6、日常开发文档整理与代码日志管理</p><p><strong>岗位要求：</strong></p><p>1、计算机相关专业，2年以上前端开发，有RN技术栈项目经验；</p><p>2、掌握前端开发知识，熟悉html，css，js，ts；使用ES6、ES7、ES8；</p><p>3、了解RN及其相关技术的底层基础原理， 能独立完成模块的架构设计；</p><p>4、熟练使用react-navigation、redux，熟悉组件间通信和数据管理；熟练FlexBox布局，熟悉多版本适配和不同尺寸机型适配；</p><p>5、习惯设计开发高效可复用的组件，形成模块封装调用，逻辑思路清晰，代码可维护；</p><p>6、熟悉RN原生模块的桥接，了解原生的UI布局、多线程、内存管理等机制；</p><p>7、有iOS/ Android本地代码集成经验者优先；</p><p>8、良好的沟通能力和团队协作能力</p><p><strong>Job Responsibilities:</strong></p><ul><li>Responsible for the development of the company's mobile terminal (React-Native)</li></ul><ul><li>Understand the business requirements, closely cooperate with the backend, and jointly debug the interface</li></ul><ul><li>Encapsulate React Native components, and be responsible for the integration of Android and iOS clients;</li></ul><ul><li>Optimize the quality, performance, and user experience of mobile products, and cooperate with product updates and iterations</li></ul><ul><li>Daily development document arrangement and code log management</li></ul><p><strong>job requirements:</strong></p><ul><li>Computer-related majors, more than 2 years of front-end development, experience in RN technology stack projects;</li></ul><ul><li>Master front-end development knowledge, familiar with html, css, js, ts; use ES6, ES7, ES8;</li></ul><ul><li>Understand basic principles of RN and related technologies, and be able to independently complete the architecture design of the module;</li></ul><ul><li>Proficient in using react-navigation and redux, familiar with inter-component communication and data management; proficient in FlexBox layout, familiar with multi-version adaptation and different size model adaptation;</li></ul><ul><li>Get used to designing and developing efficient and reusable components, forming module encapsulation and calling, with clear logical thinking and maintainable code;</li></ul><ul><li>Familiar with the bridging of RN native modules, understand native UI layout, multi-threading, memory management and other mechanisms;</li></ul><ul><li>Experience in iOS/Android local code integration is preferred;</li></ul><ul><li>Good communication skills and teamwork skills</li></ul><ul><li>Excellent verbal and written communication skills in Manndarin.</li></ul><p><strong>Working Location：Sunway Geo Avenue</strong></p>",https://www.jobstreet.com.my/en/job/software-engineer-react-native-5259507
Software Engineer (Cloud / Mobile) Fresh Grad./Experienced,26-Jan-23,"<p><strong><u>Highlights</u></strong></p><ul><li>Flexi-working hours</li><li>Yearly bonus</li><li>Health insurance</li><li>Wellness care</li><li>Vision care</li><li>Dental care</li><li>Office refreshments</li><li>Parking reimbursement</li></ul><p><strong><u>Job Scope</u></strong></p><ul><li>To design, implement, and manage web-based, cloud and mobile applications as well as specific solutions based on customer requirements.</li><li>To develop and implement cloud-applications, migrate existing on-premise applications to the cloud, and debug cloud stacks.</li><li>Identify the most optimal cloud-based solutions for our clients and maintain cloud infrastructures in accordance with best practices and company security policies.</li><li>Regularly reviewing existing systems and making recommendations for improvements. Interacting with clients, providing cloud support, and making recommendations based on client needs.</li><li>To provide consultancy and next-level support to the global customers. To perform research on new technology and upcoming trend.</li></ul><p><strong><u>Pre-requisites</u></strong></p><ul><li>Degree / Advanced Diploma in Software Engineering, Computer Science, Internet &amp; Multimedia Computing, Computer Engineering, Electrical / Electronic Engineering or equivalent</li><li>Web application programming knowledge with PHP is a must.</li><li>Programming knowledge in any mobile application framework such as Flutter or React Native is an added advantage.</li><li>Knowledge in MySQL or any SQL-based relational database is preferable.</li><li>Knowledge and practical experience in OOP concept, design pattern and development is an added advantage.</li><li>Knowledge in any repo versioning tools such as SVN, Git is an added advantage.</li><li>Maker mindset and analytical thinking in addition to a problem-solving attitude.</li><li>Passionate and enthusiastic in software engineering and new technology.</li><li>Self-initiative, independent and able to work in a team.</li><li>Fresh graduates or 1~2 years experienced candidates are encouraged to apply.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-cloud-mobile-fresh-grad.-experienced-5247963
Application Developer,26-Jan-23,"<p><strong>React Native</strong></p><p>We are looking for a React Native developer interested in building</p><p>performant mobile apps on both the iOS, Android, App gallery</p><p>platforms. You will be responsible for building and maintaining as well as further develop these applications based on the client’s and</p><p>management future requirements. Building a successful application is</p><p>a highly collaborative effort, and as such, a strong team player with a</p><p>commitment to perfection is required.</p><p>Responsibilities</p><p>-      Work as part of a team of engineers to develop and maintain React</p><p>Native iOS/ Android applications.</p><p>-      Work as part of a team of designers to build the application’s UI/UX</p><p>-      Use best practices with clean code structures.</p><p>-      Prioritize performance as well as UI/UX for all applications</p><p>-      Use git for versioning - Git knowledge is a requirement</p><p>-      Release/ update applications to the Apple/ Google Play stores/ App</p><p>gallery</p><p>-      Write documentations for developed applications</p><p>Requirements</p><p>-      2 to 3 years of professional experience working with React Native</p><p>-      Experience in using React Native’s user interface frameworks and</p><p>community frameworks</p><p>-      A good grasp in JavaScript including ES5/ ES6 syntax</p><p>-      Experience in API integration</p><p>-      Experience and knowledge to publish an app in Apple and Google Play</p><p>stores</p><p>-      Positive attitude and a team player</p><p>-      Performant even under minimum supervision.</p><p><strong>Advantages</strong></p><p>Knowledge and experience of the following will be a great advantage for you for this position:</p><p>1.   PHP/ MySQL</p><p>2.   JavaScript (ES5/ ES6 syntax)</p><p>3.   React JS</p><p>4.   Laravel</p><p>5.   Yii 2</p>",https://www.jobstreet.com.my/en/job/application-developer-5241635
Team Lead,24-Jan-23,"<p><strong>Responsibilities</strong></p><ul><li>Lead the developers in the end-to-end software development life cycle for the (web and mobile) application (frontend and backend) and system (client-side and server-side)</li><li>Plan and monitoring of the overall application and system development</li><li>Control quality and code review to ensure code standardization and extendable</li><li>Prepare documentations, including technique specification and others</li><li>Work closely with the Project Manager &amp; Tech Lead in Hong Kong to ensure project deliverables</li></ul><p><strong>Requirements</strong></p><ul><li>Bachelor Degree holder in Information Technology, Computer Science or related disciplines</li><li>5+ years hands-on experience on web-based application development</li><li>1+ years experiences on leading a team / developers</li><li>Strong experience in application development of the technologies:</li><li style=""margin-left:30px"">Frontend</li><li style=""margin-left:60px"">HTML5, CSS3, JavaScript, VueJS and/or ReactJS and/or AngularJS, TypeScript or</li><li style=""margin-left:30px"">Backend</li><li style=""margin-left:60px"">NodeJS and/or PHP, TypeScript or</li><li style=""margin-left:30px"">Mobile</li><li style=""margin-left:60px"">Hybrid Mobile (Ionic and/or Flutter) or</li><li style=""margin-left:60px"">Native xCode (Swift or Object-C) or</li><li style=""margin-left:60px"">Native Android Studio (Java or Kotlin) or others</li><li>Strong experience in API &amp; database design</li><li>Strong experience in MVC &amp; multi-tier architecture, object-oriented &amp; design patterns</li><li>Strong experience in version control on GitLab or others</li><li>Strong experience in database on MongoDB, MySQL or others</li><li>Strong experience in integrate with third party plugins and API (REST / RESTful) or others</li><li>Experience in mobile development</li><li>Experience in open source (WordPress/Drupal/Odoo)</li><li>Experience in CI/CD methodologies and implementation</li><li>Willing to establish development standards and best practices (code style &amp; quality)</li><li>Willing to stay updated and share with emerging technologies/industry trends</li><li>Fluent in English (Proficient in Cantonese or Mandarin)</li><li>Team leader with good communication and management skills</li><li>Self-motivated, dynamic and able to work with challenges</li><li>Interested, innovative and passion in IT field</li></ul><p><strong>What We are</strong></p><p>Marvelconnect is an innovative company and has more than 10 years of experience since founded. We provide various innovative technology services, from traditional mobile apps and websites to the latest AI, Machine Learning, Big Data, and IoT. Marvelconnect has always been a trustworthy partner and service provider to our clients around the globe. We are located in Hong Kong, Taiwan, Malaysia &amp; Singapore.</p><p><strong>What We Offer</strong></p><p>We are a Hong Kong based software company looking for developers from Malaysia to work in our Kuala Lumpur branch. If you are interested in IT industry and software development, welcome to join us!</p><p>An attractive remuneration package will commensurate your experience and qualification</p><ul><li>5 working days (Monday to Friday)</li><li>EPF, SOCSO, EIS</li><li>Annual Leave, Public Holiday</li><li>Medical Leave, Hospitalization Leave</li><li>Marriage Leave, Maternity Leave, Paternity Leave</li><li>Company Trip, Career Development, Work Life Balance</li></ul><p><strong>Join us</strong></p><p>Please submit you application to recruit(AT)marvelconnect(DOT)com and complete online application https://forms.gle/BmrVG5yFXNCMMwSJA</p>",https://www.jobstreet.com.my/en/job/team-lead-5239630
IOS Mobile Developer,20-Jan-23,"<p>WorqApp, our frontline product is a fast-emerging platform for companies and enterprises for their effective execution. Our customers range from Malaysia to the Middle East to Europe. We are looking to grow our product development team more. We are looking for an iOS Developer to analyze, code and manage our iOS product development.</p><p>Following are the responsibilities for this role:</p><ol><li>The candidate will be responsible for research &amp; development, POCs and coding for apps on iPhone, iPad and Mac.</li><li>Candidate will be responsible for everyday communication, collaboration to the team and other teams too</li><li>Candidate will be responsible for status reporting in daily or weekly meetings to Tech Lead</li></ol><p>Following are the requirements for this role:</p><ol><li>Must be at least 2+ years experienced in developing, deploying, and managing releases for iOS apps. </li><li>Must have a technical demonstrable knowledge of:</li><li style=""margin-left:30px"">Native iOS development using Swift (preferably 2+ years)</li><li style=""margin-left:30px"">Experienced in iOS development fundamentals and frameworks</li><li style=""margin-left:30px"">Skillful in SwiftUI, Combine, Concurrency, and asynchronous programming </li><li style=""margin-left:30px"">UI and Unit testing</li><li style=""margin-left:30px"">Good understanding of APNS and PushKit notifications</li><li>Experienced in using Developer tools and instruments: Time profiler, leaks, etc.</li><li>Must have knowledge of social platforms APIs (Google, Facebook, LinkedIn), Frameworks (OAuth 2.0, OIDC) and Tools (GIT/ BitBucket, Firebase, AWS Graphql). </li><li>Must have good knowledge of understanding business requirements to translate them into technical requirements, design, architecture and implementation, testing, deployment of apps, and maintenance through change and configuration management. Must be familiar with Scrum and sprints also.</li><li>Must be good at communication with the team internally and outside the company. </li><li>Should have a pleasant personality with strong problem-solving skills and the ability to learn more about technology, team management and community-driven mindset. </li><li>Should have a BS or MS degree in Computer Science, Engineering or a related field. Certificates on above technologies or processes are a plus</li></ol>",https://www.jobstreet.com.my/en/job/ios-mobile-developer-5236423
ANDROID DEVELOPER,20-Jan-23,"<p>Job Description: Android Developer</p><p>Responsibilities:</p><p>You will be responsible for developing, enhancing, and designing a mobile application for our platform. Your role will include implementing, and enhancing the existing or new mobile application, alongside a team of developers, designers and software architects. You will be responsible for choosing libraries and frameworks to best meet the needs of the application and a secure, seamless mobile experience.</p><p>Required Skills/Experience:</p><p>•	2+ years experience</p><p>•	Solid background in software development, and design patterns</p><p>•	Experience with the Android SDK, java</p><p>•	Experience with JSON concepts and REST APIs</p><p>•	Experience working with customers and partners</p><p>•	Ability to work in a dynamic, fast moving and growing environment</p><p>Desired Skills:</p><p>•	Experience publishing a high quality Android application to the Google Play Store</p><p>•	Experience with security software and solution</p>",https://www.jobstreet.com.my/en/job/android-developer-5253889
Mobile Phone Engineer,28-Jan-23,"<p><strong><u>Job Description:</u></strong></p><ul><li>Diagnose, test &amp; troubleshoot devices.</li><li>Repair &amp; Replace damaged parts (hardware &amp; software)</li><li>Educate the customer on how to use and maintain their device</li><li>Attend to customer's inquiries and prepare quotation and describe repair features</li><li>Provide timely customer maintenance support and service.</li><li>Order required parts for repairs and maintain inventory on timely need basis.</li><li>Fill out detailed reports and maintain accurate records of services performed.</li><li>Maintain tools and test equipment in working condition.</li></ul><p><strong><u>Requirement:</u></strong></p><ul><li>Able to join immediately.</li><li>Knowledge of machineries &amp; basic electrical/mechanical knowledge.</li><li>Able to work &amp; coordinate independently &amp; under minimum supervision.</li><li>Speaks English &amp; Bahasa Malaysia.</li><li>Possess basic computer skills.</li><li>Willing to work on any work schedules - normal office hours or rotating work schedules.</li></ul>",https://www.jobstreet.com.my/en/job/mobile-phone-engineer-5258948
Mobile Developer (iOS),25-Jan-23,"<p>Our client is one of the leading players in specializing in domestic and international connectivity, data centre, cloud and managed services solutions. They are seeking for an iOS developer to implement business applications based on business processes and provide support to the application users</p><p>Job Responsibilities:</p><ul><li>Full software development lifecycle, from technical design, development, testing, deployment and support of end users.</li><li>Collaborate with technical teams to finalize integration of existing or new software solutions to address the business requirements.</li><li>Software enhancement in terms of functionalities, reliability, performance, security and ease of maintenance.</li><li>Prepare technical and business/project documentation are properly managed.</li></ul><p>Job Requirements:</p><ul><li>Bachelor's Degree in Computer Science/Information Technology or equivalent.</li><li>Experience in Software Development Lifecycle (i.e. Waterfall &amp; Agile).</li><li>Experienced in translating business requirements into system designs, solutions and design concepts using tools as UML and flowchart to express system design needs.</li><li>Strong knowledge in Objective C/Swift and Xcode.</li><li>Familiar with third party SDK/API integration such as Firebase and etc.</li><li>Familiar with mobile application deployment process.</li><li>Familiar with GIT/SVN Versioning Control and source safe environment.</li><li>Strong knowledge on Object-Oriented Design &amp; Programming Concept.</li></ul><p>Contact Maha on +603 9212 7964 or APPLY NOW by clicking the button below. Please send your updated CV to maharaj.m@ambition.com.my quoting ref no. #262828. For similar opportunities, please visit www.ambition.com.my. Data provided is for recruitment purposes only.</p><p>If this job isn't quite right for you, but you know someone who would be great at this role, why not take advantage of our referral scheme? We offer MYR500 in shopping vouchers for every referred candidate who we place in a role. Terms &amp; Conditions Apply. https://www.ambition.com.my/refer-a-friend</p>",https://www.jobstreet.com.my/en/job/mobile-developer-ios-5255756
Senior Frontend Engineer (Hybrid Mobile & Web),26-Jan-23,"<p><strong>Responsibilities:</strong></p><ul><li>Design highly innovative and intuitive web &amp; mobile applications for financial services industry</li><li>Provide &amp; lead UX and UI design for our solutions, from envisioning to implementation</li><li>Conceive &amp; execute innovation into our solutions for on-trend platforms and devices</li><li>Engage, interact and manage client as a consultant on digital design discipline</li><li>Provide hands-on mentorship to design team</li><li>Collaborate &amp; manage third party vendors for outsourcing engagements</li><li>Familiar with problem solving methodology e.g. design thinking, lean UX, agile and google sprint</li><li>Brand guardian for our corporate marketing initiatives and materials</li></ul><p><strong>Requirements:  </strong></p><ul><li>Result-oriented team player that is passionate about self-improvement and quality of work</li><li>Degree or higher qualification in Digital/Creative/Graphics/Multimedia Design discipline</li><li>Proven professional experience of 2 - 5 years or more in digital design industry</li><li>Strong client engagement &amp; management experience</li><li>Excellent working knowledge with responsive &amp; adaptive website and mobile applications</li><li>Highly in tune with current trends and practices of this profession</li><li>Highly efficient in prototyping &amp; design software – Adobe/Sketch/InVision/Balsamiq/Zeplin/ etc.</li><li>Knowledge of front-end technologies – HTML5/CSS3/etc.</li><li>Knowledge of Typescript framework (<strong>Angular, Vue.js</strong>) is a strong plus</li><li>Domain knowledge in financial industry is a strong plus</li><li>Strong self-initiative, keen learner with positive attitude</li></ul>",https://www.jobstreet.com.my/en/job/senior-frontend-engineer-hybrid-mobile-web-5256450
Senior Software Engineer - Mobile - Career and Connect (Hybrid Working),17-Jan-23,"<p><strong>The Role</strong></p><p><span style=""color:rgb(70, 64, 72)"">The Senior Software Engineer is responsible for the development, implementation, maintenance, and support of software solutions. This job requires an active hands-on contributor in the software development life cycle, performing analysis and design as well as a proven team player to achieve project goals. </span></p><p><strong>Key stakeholders include:  </strong></p><ul><li>Software Engineering Manager </li><li>Principal Software Engineer </li><li>Architects </li><li>UI/UX Designers </li><li>Business Analysts </li><li>Product owners &amp; Project Managers </li></ul><p><strong>Key responsibilities include:</strong></p><ul><li>Help evolve delivery processes to continuously improve our mobile applications. </li><li>Contributing to SEEK’s overall apps technology strategy and aligning systems with that strategy. </li><li>Ensuring systems are fit for purpose, well architected and follow current SEEK development practices. </li><li>Maintaining platform health ensuring that our systems are highly scalable, available, performant, maintainable, secure and cost effective. </li><li>Driving customer focus to ensure that we are delivering great outcomes for our customers. </li><li>Help facilitate the healthy tension between the desire for immediate delivery and the long-term viability of the code bases. </li><li>Share operational support duties. </li></ul><p><strong>So, what we are looking for? </strong></p><p>We are looking for a mobile senior engineer (ios or android) with fullstack skillset to help us building some of our green field projects, someone with a start-up background and growth mindset would fit perfectly in our team. </p><p><strong>Experience </strong></p><ul><li>Involve in collaboration with stakeholders to understand business challenges and customer needs, removing bottlenecks and identifying new opportunities for growth. </li><li>Knowledge of industry best practices, regulations and compliance (GDPR, PDPI), and quality assurance techniques. </li><li>Experience working with geo-distributed teams. </li></ul><p><strong>Personal Skills </strong></p><ul><li>Applies relevant technologies knowledge to the development and improvement of software applications, being able to drive better technical decision at the team level. </li><li>Positive attitude and a clear sense of initiative. </li><li>Has a growth mindset - flexible, open, and actively seeking opportunities to improve. </li><li>Continuously learn and understand the business requirements, customer, and end-user feedback to further improve the products. </li><li>Actively investing time in technical growth. </li><li>Manage own time well, being able to support fellow engineers and be critical on inefficiencies. ​ </li><li>Highly self-motivated team player with good analytical and conceptual thinking, results-driven and customer focus. </li><li>Ability to share new knowledge and new tools to cultivate constructive conversations and improve team capabilities. </li><li>Open minded collaborator and clear communicator who can manage stakeholders' expectations well. </li></ul><p><strong>Technical Skills </strong></p><ul><li>Test-driven development and agile software delivery methods. </li><li>Hands-on experience in estimating, planning, designing, implementing, testing and operating highly scalable, available, performant, maintainable, secure and cost effective, being able to implement this independently and able to support other team members with supervision and direction to achieve our team goals. </li><li>Knowledge in Kotlin or Swift, Typescript, Node.js and ideally React Native. </li><li>Creates software in at least two modern software development languages. </li><li>Creates and maintains continuous delivery pipelines using current agile practices, patterns &amp; tooling. </li><li>Creates software using secure coding practices and mitigates common vulnerabilities. </li><li>Working knowledge of modern stacks e.g. GraphQL, Jest, Docker. </li><li>Uses current technical practices such as writing clean, testable code and pair programming. </li><li>Knowledge of building solutions deployed on AWS with immutable infrastructure via infrastructure as code. </li></ul><p><strong>The Team</strong></p><p>Our team is responsible for building the next “big thing” for our customers, armed with a startup mindset, trying to experiment in new areas to deliver added values to SEEK customers through green fields projects.</p><p>We operate under the 3 brands of JobStreet, JobsDB and SEEK to help over 150 million candidates find employment.</p><p><strong>Additional Information</strong></p><p>At SEEK, the health and safety of our people is our highest priority. For this reason, SEEK has a policy requiring all new employees to be fully vaccinated for COVID-19, unless a formal medical exemption applies. On this basis, as part of the application process you will be asked to confirm that you have read and understood this policy, and would like to continue with the hiring process. Further details about this policy will be shared during the hiring process, as required.</p>",https://www.jobstreet.com.my/en/job/senior-software-engineer-mobile-career-and-connect-hybrid-working-5219279
React Native Developer,25-Jan-23,"<p>We are a start up SaaS company looking for a React Native developer to take on the growth of our Apps. Join our growing team to help us grow our features in our Forms app used by customers worldwide. This is a remote work, WFH, work where you want. Must have good internet connection and up to date working laptop/desktop and MacBook for apple development. We are looking for a senior mobile app developer to help lead our mobile developments.</p><p>Primary Responsibilities:</p><ul><li>Developing and maintaining application built with React Native.</li><li>Collaborating and communicating with our team of developers, engineers and consultants to implement app features.</li><li>Accurate timeline estimation and task breakdowns</li><li>Contributing to the development and support of existing and new applications</li><li>Positive, can-do attitude</li></ul><p>What we offer:</p><ul><li>Flexible work, remote-only, WFH</li><li>Modern development practice</li><li>Bonus after probation period</li></ul>",https://www.jobstreet.com.my/en/job/react-native-developer-5249597
