jobTitle,postedDate,jobDescription,jobUrl
"Junior Software Developer (C#, Frontend) / $5000",8 hours ago,"<p>Purpose: Mobile UI development and enhancement of full-stack internal payroll systems for Regional Usage</p><p><strong><u>JD:</u></strong></p><ul><li>Develop Mobile App UI (C#, Typescript, DART) - Frontend</li><li>Full-stack development, enhancement and maintenance of internal payroll systems (C#, Angular)</li><li>Testing of applications before launch</li><li>Recommend improvements</li><li>Full scope from programming from Testing, Launching to Post support</li></ul><p><strong>Requirements:</strong></p><ul><li>Recognized Degree in IT / Computer related</li><li>Possess at least 2 years of programming experience with C#</li><li>Strong desire to learn and excel</li></ul><p><strong>Others:</strong></p><ul><li>Note that all shortlisted candidates will have to reside in Singapore.</li><li>Fully work-in-office arrangement based in Orchard MRT</li><li>Mon - Fri, 8.30am - 5.30pm</li><li>Salary up to $5,000 x 12 + VB</li></ul><p>Interested candidates, kindly send in your latest resume to <strong>joeylee[at]recruitfirst.co</strong></p>",https://www.jobstreet.com.my/en/job/junior-software-developer-c-frontend-%245000-10402743/origin/sg
Software Engineer,18 hours ago,"<p>A Software Engineer needs to:</p><ul><li>Design, develop, and maintain efficient, reusable, and reliable code. </li><li>Unit test programs before formal launch </li><li>Perform bug fixing, maintenance and upgrades to code. </li><li>Conduct root cause analysis of issues, review new and existing code. </li><li>Develop and support software including applications, database integration, interfaces, and new functionality enhancements. </li><li>Coordinate cross-functionally to ensure project meets business objectives and compliance standard. </li><li>Support test and deployment of new products and features.</li></ul><p><strong><u>Job Requirements</u></strong></p><ul><li>A university degree holder of Computer Science or Information Technology or the equivalent combination of training and experience. </li><li>At least 1 – 3 years working experiences in relevant industry and field. </li><li>Development experience with MVC architecture, UI framework <strong>(knowing Angular is a must)</strong>, Typescript, HTML, API integration, CSS &amp; Javascript. </li><li>Front end unit Testing using framework such as Karma, Jasmine, Jest. </li><li>Strong OOP Concept. </li><li>Familiar with Cloud Technologies (Azure). </li><li>Experience in developing global-scale applications is an added advantage. </li><li>Able to write a unit test using (xUnit, MSTest) and mocking framework (Moq, Nsubstitute) is an added advantage. </li><li>Fast learner, ambitious and willing to spend extra effort to succeed. </li><li>Problem solving and critical thinking. </li><li>Ability to multitask, organize, and prioritize work. </li><li>Able to communicate English in verbal and written. </li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-5250918
Backend Developer,6 hours ago,"<p><strong>Your Role</strong></p><p>You will be part of a cross functional product team based in Kuala Lumpur, working with Engineering, Design and Product management to drive the digital design in the Global Consumer Experience organization. We work with our data driven IoT-products and connected appliances in all categories and Business Areas. </p><p><strong>A Typical Day</strong></p><ul><li>Participating in product design sessions with specific input on technical feasibility, scalability, extendibility, performance, and maintainability</li><li>Contributing to the product delivery through writing of the clean code according to set code style</li><li>Designing and developing functional , unit , SIT tests</li><li>Taking part in PR review sessions</li><li>Participating in team activities including OKR’s, sprint planning, scrum stand-ups, demos and retros</li></ul><br /><p><strong>Who You Are</strong></p><ul><li>Bachelor's degree in Computer Science or related field</li><li>Familiarity with Continuous Integration tools (Jenkins)</li><li><strong>Experience with VCS/DVCS (Subversion, Mercurial, Git), Spring framework ,Spring Cloud</strong></li><li>Power user Jira / Confluence</li><li><strong>Experience with cloud technologies (AWS, AZURE, IBM)</strong></li><li><strong>3+ years in commercial back-end programming on Java</strong></li><li>Proficient in Unit-tests (JUnit5, Mockito, Spring Testing)</li><li>Experiences with a following SQL/NoSQL BD’s (Experience with SQL BD’s, MongoDB, Redis, Kafka), with strong experience in RESTful-services</li></ul>",https://www.jobstreet.com.my/en/job/backend-developer-5266263
Experienced Analyst - Software Developer - MY,10 hours ago,"<p>At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents in Software Engineering. We are doing build technical cloud &amp; solutions dominantly. <strong>You will have chance to work at front-end, back-end, mobile tech, API and low code developer. </strong></p><p>Deloitte offers you a highly inclusive, collaborative workplace and unrivalled opportunities to realize your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals.</p><p>Cloud is transforming the way technology enables the business. It represents a radical shift in how IT services are obtained, used, and managed. Companies are navigating through the various cloud options and deciding between private, public, or a combination across different and dynamic provider ecosystems. Our cloud specialists guide our clients through multi-year journeys from the case for change through implementation across all dimensions of cloud - business alignment, technology architecture and design, cloud application on-boarding, and transforming their operating model – to help solve our client’s most complex issues with the focus on value creation.</p><p>Our practitioners work collaboratively within integrated, cross-functional teams to deliver comprehensive strategies that enable Cloud and Infrastructure transformations. Teamwork is crucial as teams are composed of a diverse group of specialists across multiple disciplines from both within our consulting practice and from our clients, helping drive towards a successful outcome.</p><p><strong>Our practitioners are expected to grow to be able to handle full-stack development. Architects biggest value is that they can expose latest technologies in cross industries and cross sectors.</strong></p><p><strong><u>Work you will do</u></strong></p><p>As a consultant within KLDC team, you are part of a tech team who will do the tech customization, cloud integration.</p><p>You will put future-forward thinking into projects that push the edges of technology to support the change of our clients. You will establish and nurture positive working relationships with teams and clients with the intention to exceed client expectations.</p><ul><li>You will develop middle logic layer and backend handoff to partnering systems.</li><li>You will involve in database design and development.</li><li>You will perform primary and secondary research, conduct analyses and appropriate modelling tasks that feeds directly into the development of technology-enabled solutions for tackling our clients’ complex business problems.</li><li>You will leverage on your training in technology, utilize analytical abilities and communication skills to support the project teams in delivery of our digital solution architectures and in development of work products that addresses our clients’ business needs and help achieve their strategic goals.</li><li>You will support the project teams in developing presentation materials and in coordination of communications with the client.</li><li>You will assist the project teams in delivery of business-driven, technology-enabled solutions to help our clients meet pressing challenges and seize opportunities in their respective markets.</li><li>You will work with diverse and talented project team members to solve problems, improve performance, and generate value for our clients across all industries.</li><li>You will uphold the firm’s standards and ethos in working with fellow team members and in your interactions with the clients.</li><li>You will support business development efforts by contributing directly to the preparation, development of proposals, presentations and publications.</li></ul><p><strong>Enough about us, let's talk about you</strong></p><ul><li>You will be responsible for management and delivery of a system(s) within a platform leveraging agile practices, by leveraging existing experience of working in an agile environment.</li><li>The right person will be a detailed and hands-on developer with at least 3 years of relevant experience </li><li><strong>Good programming languages: Java &amp; .Net</strong></li><li>Strong technical skills in<strong> Front-end (React, Vue, Angular, Webpack) </strong>and<strong> Back-end (Spring boot, Struts, Spring frameworks, Ruby on Rails, Web Server, Restful APIs)</strong></li><li><strong>Experience in delivering solutions on cloud platforms.</strong></li><li>Technical proficiency including systems development experience, strong troubleshooting and problem-solving skills, and issue management in a multi-platform environment</li><li>Experience with cloud native applications and serverless design is an advantage</li><li>Demonstrated skills in communication (oral, written, presentation), analysis, problem solving and short term and long-term planning</li><li>Demonstrated portfolio of work showcasing technical competence</li><li>An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment.</li></ul><p><strong>Next Steps</strong></p><p>So what are you waiting for? Join the winning team now.</p><p><strong>Due to volume of applications, we regret only shortlisted candidates will be notified.</strong></p>",https://www.jobstreet.com.my/en/job/experienced-analyst-software-developer-my-5265828
Software Engineer (Fresh Graduates are welcome),2-Feb-23,"<p><strong>Responsibilities:</strong></p><ul><li>Design, develop, debug and test machine control software for high speed machines.</li><li>Provide application integration test and documentation.</li><li>Provide assistance and software support to customers as well as evaluation to find solutions on customers’ modification requests.</li><li>Work closely with specialist team to evaluate interface between hardware and software as well as the operational and performance requirements of the overall system.</li><li>To analyze and implement customer requirements and resolve software issues towards the feasibility of design within time and meeting the costs budget.</li><li>Responsible for software development process definition and improvements.</li><li>Opportunity to travel overseas for business purpose.</li></ul><p><strong>Requirements:</strong></p><ul><li>Degree in Computer Science/Software Engineering/Electrical and Electronic Engineering (CGPA above 3.0).</li><li>Experience in C#. NET programming is a MUST.</li><li>Knowledge in using Visual C++ 6.0 and Microsoft Foundation Classes will be an added advantage.</li><li>Interested candidates, kindly attach with a recent photo. Applications without photo will not be considered.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-fresh-graduates-are-welcome-5264994
Software Engineer,18 hours ago,"<p><strong><u>About Supermicro</u></strong></p><p>Supermicro® is a Top Tier provider of advanced server, storage, and networking solutions for Data Center, Cloud Computing, Enterprise IT, Hadoop/ Big Data, Hyperscale, HPC and IoT/Embedded customers worldwide. We are the #5 fastest growing company among the Silicon Valley Top 50 technology firms. Our unprecedented global expansion has provided us with the opportunity to offer a large number of new positions to the technology community. We seek talented, passionate, and committed engineers, technologists, and business leaders to join us.</p><p><strong><u>Essential Duties And Responsibilities</u></strong></p><p>Includes the following essential duties and responsibilities (other duties may also be assigned):</p><p>Training in Taiwan/US is required</p><p>1. Responsible for designing, debugging, porting, defining, developing, testing and maintaining BMC/IPMI related software and firmware for Server Systems.</p><p>2. Work closely with the software and hardware teams to develop and integrate embedded code.</p><p>3. Develop RESTful API, web interface, SNMP, HTML5, iKVM, Virtual Media and other remote access interfaces.</p><p>4. Responsible for platform hardware controlling and monitoring e.g motherboard, backplane, M.2, U.2, NVME, HDD, SAS controller, LAN add-on card, OCP card and other components management.</p><p>5. The candidate must be motivated and thrive in a fast paced and team oriented environment.</p><p><strong><u>Qualifications</u></strong></p><p>1. Bachelor's degree (CS, EE or other engineering degree)</p><p>2. Specialize at the following industry skills or products.</p><p>3. + Embedded or Linux development for Uboot, Kernel, drivers and Filesystem.</p><p>4. + Industry protocols: IPMI, Redfish, SNMP, I2C, SPI, PMBUS, IPMB, KCS, RGMII, SPI, HTTPS, LDAP, SMTP, NTP, MCTP, PCIe, USB, NVME-MI, Storlib, JTAG, JSON, XML</p>",https://www.jobstreet.com.my/en/job/software-engineer-5250913
Software Engineer,3 hours ago,"<p><u>Responsibilities</u></p><p>·     Design, test and develop the software</p><p>·     Recommend upgrades for existing systems and programs</p><p>·     Develop separate elements of a software that work well in the program as a whole</p><p>·     Create various diagrams, flowcharts and models that illustrate the type of code needed for programmers</p><p>·     Ensure continued functionality of a program during maintenance and testing of software</p><p>·     Document each aspect of a system or application as a reference for future upgrades and maintenance</p><p>·     Revisit the development process to fix bugs or address client or consumer concerns</p><p><u>Requirements</u></p><p>·      Bachelor’s Degree in computer science or equivalent experience.</p><p>·      Strong DevOps focus and experience building and deploying infrastructure with cloud deployment technologies like ansible, chef, puppet, etc.</p><p>·      Experience with test-driven development and automated testing frameworks.</p><p>·      Experience with Scrum/Agile development methodologies.</p>",https://www.jobstreet.com.my/en/job/software-engineer-5266779
Software Engineer,18 hours ago,"<p><strong>ROLE AND RESPONSIBILITIES</strong></p><ul><li>Conduct the software development life cycle in waterfall/scrum approach to build an innovative solution to facilitate business processes.</li><li>Support the day-to-day operations and maintain the existing system.</li><li>Participate in implementation and rollout of other IT projects.</li></ul><p><strong>JOB SUCCESS REQUIREMENTS</strong></p><ul><li>Bachelor Degree, Professional Degree or Post Graduate Diploma in Computer Science / Information Technology or equivalent.</li><li>At least 2 years of related working experience.</li><li>Knowledge and experience in Microsoft Visual Studio C# Development in Web Application, MVC, .NET Core, Web API.</li><li>Knowledge and experience in Mobile Development with Xamarin, Microsoft PowerApps, Microsoft Power Automate, SQL Server, Azure SQL is a major advantage.</li><li>Knowledge and experience in SharePoint, Salesforce, UI-Path RPA, AgilePoint, Telerik products, SVN, SSRS or SAP ECC6 is an additional advantage.</li><li>Passion in programming and strong problem-solving skills.</li><li>Self-motivated, team work, fast learner, able to work with minimum supervision.</li><li>Ability and willingness to travel (with own transport) within Klang Valley.</li><li>Applicants should be Malaysian citizens or hold relevant residence status.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-5250722
SOFTWARE DEVELOPER,2-Feb-23,"<p><strong>JOB RESPONSIBILITIES</strong> </p><ul><li> Training will be conducted for Software development especially on MS Visual Studio. </li><li>Develop, enhance and maintain program in accordance with the design and its requirements. </li><li>Document all work in accordance with standards. </li><li>Contribute significantly to the development design of software and Internet applications. </li><li>Conduct Research and Development efforts on emerging Internet Technologies. </li><li>Work closely with System Analysts and users to gather systems requirements. </li><li>Maintain coding standard and design documents.  </li><li>Ensure that the organization standards and processes are followed and adhered to. </li></ul><p><strong>REQUIREMENTS</strong> </p><ul><li>Degree in Computer Science, Software Engineering or Information System related studies. </li><li>Minimum 1 year experience on Microsoft.Net and SQL Server platform. </li><li>Proficient in the following: ASP VB.NET, DHTML, C#, XML Web Services and Microsoft SQL Server. </li><li>Knowledge on Mobile Development (Android Kotlin) will be an added advantage </li><li>Experienced in any of the following areas shall be an advantage: HTML5, HTML, CSS3, CSS, jQuery, JavaScript, AJAX, Bootstrap, JSON, XML, REST. </li><li>Possess good understanding of Internet technology, standards, Object Oriented Methodology. </li><li>Possess excellent problem solving and analytical skills. </li><li>Good command of English is essential. </li><li>Able to work with minimum supervision, as well as able to contribute team development. </li><li>Experience in web development with RESTful web services and Python programming language. </li><li>Professional certification will be an added advantage. </li><li>Fresh graduates are encouraged to apply and will be considered for career development. </li><li>Work from home is applicable. </li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5263852
SOFTWARE DEVELOPER - EXECUTIVE (SHAH ALAM),18 hours ago,"<p><strong>Responsibilities</strong></p><ol><li>Demonstrated strong capability to understand and document internal and external processes and work flows.</li><li>Works with immediate supervisor to learn about the organization's business environment, system issues and software development tools.</li><li>Under direct supervision, assists in developing, supporting and modifying software programming applications.</li><li>Analyses issues and uses judgment to make decisions.</li><li>Developmental knowledge of coding, testing, supporting and debugging software.</li><li>The individual will design, code, test, and debug software modules under the direction of senior staff members.</li></ol><p><strong>Qualifications</strong></p><ol><li>Candidate must possess at least a Bachelor's Degree of software engineering / architecture</li><li>Good command in written and spoken English, Bahasa Malaysia and Mandarin is an advantage</li></ol><p><strong>Technical knowledge and skill requirement:</strong></p><ul><li>Strong knowledge in web programming (.Net Framework, .Net Core, MVC, C# and PHP).</li><li>Excellent written and verbal communication skills, as well as fluency and ease when communicating technical language to clients and team members</li><li>A strong sense of best coding practices, as per the WordPress Codex</li><li>The ability to write clean front-end code that’s responsive, cross-browser compatible, maintainable, scalable and built from Figma files</li><li>Able to work using WordPress Elementor plugin.</li><li>Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.</li><li>Familiarity with the Bootstrap framework</li><li>A love of troubleshooting and comfort with the process of bug-hunting</li><li>On-site search engine optimization (SEO) for corporate website</li><li>Good analytical and problem-solving skills and the ability to function well in a self-directed, team-oriented environment</li><li>Must be a team player that also can work independently, escalating issues when appropriate</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-executive-shah-alam-5251180
"Software Developer (Laravel, Flutter, Full Stack)",2-Feb-23,"<p><strong>About Us</strong></p><p>Lightflex is a digital company focusing on building B2B eCommerce and customized business applications for SMEs across the ASEAN region including Malaysia, Singapore, Philipines, and Indonesia.</p><p><strong>Description</strong></p><p>Lightflex is looking for a talented and detail-oriented full-stack developer to help us grow our team. In this role, you will work closely with a team of developers, designers, and product managers to build wonderful digital products.</p><p>You will be building and maintaining product features from start to finish and taking ownership of the technical side of the products.</p><p><strong>Requirements</strong></p><p>On a personal front, you:</p><ul><li>Are a team player and can communicate well with others.</li><li>Are proactive, thoughtful, detail, and humble.</li><li>Are open to constructive feedback.</li><li>Get things done and learn along the way as a team.</li><li>Share and contribute as a team.</li></ul><p>On the technical front, you <strong>must have</strong>:</p><ul><li>Preferably 1 year of programming experience in PHP Laravel, Javascript (VueJs, ReactJS or any other equivalent Javascript Frontend Framework), MySQL, HTML5 &amp; CSS (Boostrap or Tailwind).</li><li>Fresh graduates are welcome.</li><li>Experience using Git. We are using Bitbucket for source control.</li><li>Understanding of Unix/Linux systems.</li><li>Understanding of database design and data modeling.</li></ul><p>It would be a <strong>bonus</strong> if you:</p><ul><li>Have mobile app development experience using the Flutter framework.</li><li>Have contributed to open-source projects.</li></ul><p><strong>Responsibilities</strong></p><p>As Full Stack Developer, you will:</p><ul><li>Involved in the entire product development lifecycle including the design, development, deployment, and maintenance of new and existing projects.</li><li>Write reusable and maintainable code. </li><li>Collaborate closely with project key stakeholders to ensure timely and accurate deliverables.</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-laravel-flutter-full-stack-5265334
Software Developer (.NET),2-Feb-23,"<p>We are looking for exceptional and highly motivated Software Developer (.NET) with a strong track record of designing and developing multi-tiered web applications that are high quality, scalable, and reliable.</p><p><strong>You will play an important role, such as:</strong></p><ul><li>Be a key member of core development team</li><li>Contribute to the application design, development and support effort</li><li>Analysing program performance during execution while using various programming languages and techniques</li><li>Identifying potential process improvement areas and suggests options and recommends approaches</li></ul><p><strong>To succeed in this role, we will need you to have:</strong></p><ul><li>1-3 years’ experience is required for the Junior .Net Developer position and 3+ years’ experience for the Senior .Net Developer position</li><li>At least Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication), Science &amp; Technology or equivalent.</li><li>Good experience in C#, .Net, MS SQL development environment</li></ul><p><strong>How this career will benefit you?</strong></p><ul><li>A conducive environment to work and grow</li><li>Training will be provided to help you up skill yourself</li><li>Excellent year on year salary increment (average min 10%)</li></ul><p><strong>Other benefits you might be interested:</strong></p><ul><li>Sign on bonus</li><li>Flexible working hours</li><li>Travel allowance</li><li>RM1000 certification allowance annually</li><li>Annual bonus</li><li>Insurance coverage</li><li>Hybrid working arrangement</li></ul><p>Are you ready to make that career shift &amp; grow a great portfolio with us? Click the ‘<strong>Apply Now</strong>’ button and we will get in touch with you soon.</p>",https://www.jobstreet.com.my/en/job/software-developer-.net-5263967
Software Engineer,1-Feb-23,"<ul><li>Design, develop, new module for existing system.</li><li>Perform testing for the new and existing system.</li><li>Maintain existing web application and back-end application.</li><li>Work progressively with other team to solve and understand issue and propose new solution if required.</li><li>Identify and solve complex problems.</li><li>Work closely with different teams on system integration.</li><li>Handle other ad-hoc tasks as assigned.</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Experienced in web technologies such as C#, Java, Java EE, JSP, Servlets, XML, SQL, Javascript, Spring MVC, HTML and CSS.</li><li>Required language(s): English, Bahasa Malaysia, M#ndarin</li><li>Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, Bachelors Degree, Post Graduate Diploma, Professional Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent.</li><li>Knowledge in HTML5 AngularJS, Mobile Development is advantageous.</li><li>Personality: Positive Working Attitude, Creative Innovative, Responsible and Dedicated.</li><li>Familiar with Eclipse IDE, MySql.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-5263699
Software Engineer,18 hours ago,"<p>We are looking for talents who possess the ability to make decisions and take responsibility on the software architecture design and solutions, who are keen on exploring new technologies and implement them in various fintech projects.</p><p><strong>Responsibilities:</strong></p><ul><li>Participate/conduct user-requirement study, preparation of requirement specifications in accordance to users' needs and preparation of the technical design specification documents.</li><li>Implementation of projects and enhancements. </li><li>Conduct technical feasibility study, evaluate and analyze user requirements, and recommend solutions. </li><li>Preparation of Functional and Technical Specifications. </li><li>Perform coding and unit testing in accordance with SDLC.</li><li>Perform system and integration testing, and support user acceptance testing and implementation. </li><li>Provide production support and resolve issues.</li></ul><p><strong>Requirements:</strong></p><ul><li>Candidate must possess at least a Bachelor's Degree, Post Graduate Diploma or Professional Degree in Computer Science/Information Technology/Multimedia or equivalent.</li><li><strong>Required skills: Java, HTML, JSP, Java Script or equivalent programming environment.</strong> Knowledge in Struts, Hibernate, JMS, SQL/Oracle database, Tomcat/JBoss/Web Logic/WebSphere is a plus. </li><li>Comfortable with learning new technologies.</li><li>Ability to work effectively with clients to gather specifications for integration requirements.</li><li>Resourceful, independent and good communication and interpersonal skills.</li><li>Good written and verbal communication skills (English).</li><li>0-2 years of working experience in the related field.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-5251290
JUNIOR SOFTWARE DEVELOPER,30-Jan-23,"<p><strong><u>Job Summary</u></strong></p><p>Your Role as Junior Software Developer job description includes:</p><ul><li>Improving system quality by identifying issues and bugs.</li><li>Maintaining and improving existing codes.</li><li>Communicate with colleagues and Head of Departments to improve/maintain API.</li><li>Providing written knowledge transfer materials and standard operating procedures.</li><li>Create and expanding web system version.</li></ul><p><u>Job Requirement</u></p><ul><li>Candidate must possess at least Bachelor's Degree in Computer Science / Information Technology or equivalent</li><li>Required language(s): Bahasa Malaysia, English</li><li>Required Skill(s): MySQL, HTML, CSS, Javascript, JQUERY, PHP, C#</li><li>Candidate will act as a Software Engineer/Programmer for this job position.</li><li>Knowledge in Object Oriented design programming, web services (rest, soap), API environment, web user interface design will be added advantage.</li><li>The ability to converse in Mandarin is an added advantage to being able to communicate and understand what the customer needs.</li><li>Preferably Entry Level specialized in IT/Computer - Software or equivalent</li><li>Fresh Graduates are encouraged to apply</li><li>Vacancies available: 4-6</li></ul>",https://www.jobstreet.com.my/en/job/junior-software-developer-5259459
Software Engineer (Java),4 hours ago,"<p><strong>Responsibilities</strong></p><ul><li>Work closely with the rest of the software engineers in the team to design, build, test, deploy, maintain and continuously improve the company’s software solutions, including the core mobile point-of-sale (MPOS) system. Additionally, contribute to new product research projects, which may include research and the building of proofs-of-concept.</li><li>Work with the company’s clients in various countries to understand their requirements and help build customizations to the company’s software solutions that will meet their needs.</li><li>Mentor junior software engineers and provide guidance to them for their work as needed.</li></ul><p><strong>Requirements</strong></p><p>1. Required:</p><ul><li>2 to 5 years of Java (core SE 8) experience.</li><li>Experience in DBs and DB manipulation (SQL Server, Oracle, MySQL, SQL).</li><li>Experience in RDMS, writing native SQL query.</li></ul><p>2. Great to have:</p><ul><li>Extensive skills and knowledge of Springboot 2, Vuejs, thymeleaf, JSP/Servlets, Spring, JPA and Hibernate.</li><li>Knowledge of Application Servers / Containers (Apache Web Server, WebSphere, WebLogic, JBoss WildFly, Jetty, Tomcat, Docker).</li><li>Knowledge of payment domain requirements and standards (EMV, PCI for example).</li></ul><p>3. Added Advantages</p><ul><li>Great understanding of software design (patterns) and debugging skills (using Eclipse, Netbeans, IntelliJ IDEA, etc).</li><li>Good communication skills, that is you can probably get along great with our clients and us.</li><li>Above all, great attitude and a deep desire to constantly learn and improve.</li></ul><p><strong>Benefits you might be interested</strong></p><ul><li>Medical &amp; Insurance plan - At Soft Space, we believe in putting our employees first. Rest assured that we’ve got you covered.</li><li>Dental claim - Our dental coverage will take care of your pearly whites for you. After all, your smile is our pride.</li><li>Optical claim - We know designer frames can be pricey which is why we have included it as part of our coverage plan for you.</li><li>Food &amp; Drinks - No one works well with an empty stomach. At Soft Space, we have bottomless drinks and endless array of snacks.</li><li>Parking claim - We understand driving around KL city can be quite expensive and daunting sometimes. We will bear half the cost of your monthly parking fee.</li><li>Cool Gears - Everyone gets the latest and greatest tech gear. You will also get your hands on the latest iOS, Android and Windows devices.</li><li>Company Trip &amp; Teambuilding – Only by binding together as a single force will we remain strong and unconquerable.</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-java-5266625
Software Developer (.NET),2-Feb-23,"<p><strong>JOB DESCRIPTION</strong></p><ul><li>Responsible to work with technical users to analyze and understand functional and operational requirements and processes</li><li>Define and design the application to meet the requirements and processes</li><li>Develop, test and implement applications &amp; user interfaces</li><li>Work closely with other developers</li><li>Deploy and deliver the tested application, module &amp; component within the timeline</li></ul><p><strong>REQUIREMENTS</strong></p><ul><li>Candidate must possess at least a Diploma, Bachelor’s Degree, Computer Science/Information Technology or equivalent</li><li>Required skill(s): ASP.NET, MVC Framework, C#, XML/HTML, Javascript, Responsive Design, MS SQL</li><li>Work independently with minimal supervision</li><li>Additional skills below will be advantages:</li><li style=""margin-left:30px"">Mobile App Development (Flutter)</li><li style=""margin-left:30px"">Understand Bitwise Operators and Bit Manipulations</li><li>Required language(s): English</li><li>At least 1-2 years (s) working experience in the related field is required</li><li>Strong analytical and problem-solving skills.</li></ul><p><strong>Benefit</strong></p><ul><li>EPF and SOCSO</li><li>National Holidays, Annual Leave, Sick Leave</li><li>Salary increment based on working performance</li></ul><p>Suitable candidates with the above requirements are encouraged to apply.</p><p>Only shortlisted candidates will be notified.</p>",https://www.jobstreet.com.my/en/job/software-developer-.net-5264127
Software developer (Programmer),30-Jan-23,<ul><li>Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Engineering (Computer/Telecommunication) or equivalent.</li><li>Required language(s): English</li><li>Required Skill(s): Android or Microsoft .Net</li><li>Preferably Junior/Senior Executive specialized in IT/Computer - Software or equivalent.</li><li>4 or 5 working days per week</li><li>2 full time position available</li><li>1 team lead position available</li><li>Work Location: PJ Icon City</li></ul>,https://www.jobstreet.com.my/en/job/software-developer-programmer-5260404
PROGRAMMER,8 hours ago,"<p>- Coding and debugging.</p><p>- Understand user requirement and perform full project development management.</p><p>- Developing and maintaining production software.</p><p>- Preparing technical documentation and user documentation.</p><p>- Collaborate with the team and provide technical support where necessary.</p><p>Job Requirements:</p><p>- Candidate must possess at least Diploma/Bachelor's Degree in Computer Science/Information Technology, Engineering Computer, or equivalent.</p><p>- Professional experience in programming.</p><p>- Familiar with C#, ASP.NET, VB, Ms Access and Ms. SQL.</p><p>- Good analytical, logical programming and root cause analyses.</p><p>- Able to work in a team or individual.</p><p>- Proficient in English/Malay (Oral &amp; Written).</p><p>- Strong and pro-active person.</p>",https://www.jobstreet.com.my/en/job/programmer-5266047
Junior Software Engineer,2-Feb-23,"<p><strong><u>About Us</u></strong></p><p>ONEPIP, founded in 2012, is a foreign exchange and payments financial technology company with subsidiaries in Singapore, Hong Kong and Kuala Lumpur. Licensed as a Major Payment Institution by the Money Authority of Singapore (MAS), it operates the ONEPIP Exchange and BidAsk platforms for various client segments based in the Asia-Pacific region.</p><p><strong><u>About The Role</u></strong></p><p>You will be the driver of money across the world. We are part of an exclusive team that is licensed for remittance in Singapore, Hong Kong, and Malaysia. What we do makes trade happen and is an integral part of global commerce. As a Software Engineer, you play a part to make this happen by working on systems that are cross boundaries, dynamic and high performance. Not many people have the opportunity to work with money. We like you to be one of them because your work connects people, companies, and countries. It makes the world go round. </p><p>We are looking for one such talented <strong>Software Engineer</strong> who is highly dependable, motivated, and dynamic. As a fintech financial institution, we operate and continue to enhance OPX App/ OPX Web/ OPX Trader / BidAsk, various payments and settlement platforms that cater to all kinds of foreign exchange payment functions we developed from zilch to the robust high availability system it is today. </p><p>All our in-house developed systems provide opportunities for innovation, enhancement, and problem-solving. It is necessary to work closely with the team as the development of this infrastructure presents many technical challenges in the areas of large data computation with high-performance computing. You are required to deliver quality source code, create technical documents and work with peers on end-to-end testing for quality assurance procedures. The focus is on improving system quality, enhancing applications, and maintaining and improving existing codebases.  When needed, you will perform R&amp;D on new technology and can make recommendations for future product development.</p><p><strong>Requirements:                                                                    </strong></p><ul><li>Candidate must possess at least Bachelor’s Degree/Post Graduate Diploma / Professional Degree in Computer Science/Information Technology or equivalent.</li><li>Good knowledge in complete software development life cycle (SDLC) for web application design, development, and maintenance.</li><li>Knowledge of algorithms and data structures</li><li>Strong analytical and reasoning skills with an ability to visualize processes and outcomes</li><li>Proficiency in troubleshooting software issues and debugging a large codebase</li><li>Good English - written and verbal communication skills.</li><li>Independent and good team player</li><li>Experience with IT freelancing / internship will be advantageous</li></ul><ul><li>Required skills:</li><li>C#</li><li>Bootstrap CSS 3 above</li><li>HTML</li><li>Javascript (JQuery,Angular,AngularJS),</li><li>.Net SOAP,</li><li>.Net Restful Web API Services.</li><li>Experience with any version control system</li></ul><ul><li>Good to have skills:</li><li>ASP.net MVC 5</li><li>.Net Framework 4.0 above</li><li>.Net Core Framework 3.1 above</li><li>Entity Framework 6</li><li>SQL Database 2017 above</li><li>Cloud Services (AWS)</li></ul><p>We regret that only shortlisted candidates will be notified.</p>",https://www.jobstreet.com.my/en/job/junior-software-engineer-10397527/origin/sg
