jobTitle,postedDate,jobDescription,jobUrl
Software Engineer (Jr. & Sr.),12-Jan-23,"<p><strong><em>Job Responsibilities:</em></strong></p><ul><li>Participate in the entire software development life cycle from understanding of machine specification and customer needs to full release of the product.</li><li>Perform testing, debugging and maintenance of machine software and ensure it continues to function normally and meeting the machine specification.</li><li>Ensure that the developed modules meet expectations, quality standards and within schedule.</li><li> Provide professional technical support to the developed software.</li></ul><p><strong><em>Job Requirement:</em></strong></p><ul><li>Must possess a least a Diploma/Bachelor’s Degree in Computer Science/Intelligent Robotic/Electrical &amp; Electronic/Information Technology or equivalent.</li><li>Knowledge / experience in Robot Programming, PLC Programming, Turbo C, C++, C#, and GUI.</li><li>A team player with excellent communication and interpersonal skills.</li><li>Critical analysis and problem-solving skills.</li><li>Required language(s): English, Bahasa Malaysia, Mandarin (will added advantage).</li></ul><p>We're also looking for Field Support Engineer, Vision Engineer and RnD Mechanical/Electrical Engineer. Apply now and join as a part of our team!</p>",https://www.jobstreet.com.my/en/job/software-engineer-jr.-sr.-5243868
AOI & AXI Engineer,1-Feb-23,"<p>Under limited supervision designs, develops and maintains test procedures, tester hardware and software for electronic circuit board production.</p><p><strong>ESSENTIAL DUTIES AND RESPONSIBILITIES include the following. Other duties may be assigned.</strong></p><p>LEADERSHIP AND MANAGEMENT RESPONSIBILITIES</p><p>Recruitment and Retention:</p><p>·         Recruit and interview Process Technicians.</p><p>·         Communicate criteria to recruiters for Process Technician position candidates.</p><p>·         Coach technicians in the interviewing/hiring process.</p><p>·         Monitor team member turnover; identify key factors that can be improved; make improvements.</p><p>Employee and Team Development:</p><p>·         Identify individual and team strengths and development needs on an ongoing basis.</p><p>·         Create and/or validate training curriculum in area of responsibility.</p><p>·         Coach and mentor Process Technicians to deliver excellence to every internal and external customer.</p><p>Performance Management:</p><p>·         Establish clear measurable goals and objectives by which to determine individual and team results (i.e. operational metrics, results against project timelines, training documentation, attendance records, knowledge of operational roles and responsibilities, personal development goals).</p><p>·         Solicit ongoing feedback from Assistant Test Engineering Manager, Workcell Manager (WCM), Business Unit Manager (BUM), peers and team member on team member’s contribution to the Workcell team. Provide ongoing coaching and counseling to team member based on feedback.</p><p>·         Express pride in staff and encourage them to feel good about their accomplishments.</p><p>·         Perform team member evaluations professionally and on time.</p><p>·         Drive individuals and the team to continuously improve in key operational metrics and the achievement of the organizational goals.</p><p>·         Coordinate activities of large teams and keep them focused in times of crises.</p><p>·         Ensure recognition and rewards are managed fairly and consistently in area of responsibility.</p><p>Communication:</p><p>·         Provide communication forum for the exchange of ideas and information with the department.</p><p>·         Organize verbal and written ideas clearly and use an appropriate business style.</p><p>·         Ask questions; encourage input from team members.</p><p>·         Assess communication style of individual team members and adapt own communication style accordingly.</p><p>TECHNICAL MANAGEMENT RESPONSIBILITIES</p><p>·          Review circuit board designs for testability requirements.</p><p>·          Support manufacturing with failure analysis, tester debugging, reduction of intermittent failures and downtime of test equipment.</p><p>·          Prepare recommendations for testing and documentation of procedures to be used from the product design phase through to initial production.</p><p>·          Generate reports and analysis of test data, prepares documentation and recommendations.</p><p>·          Review test equipment designs, data and RMA issues with customers regularly.</p><p>·          Design, and direct engineering and technical personnel in fabrication of testing and test control apparatus and equipment.</p><p>·          Direct and coordinate engineering activities concerned with development, procurement, installation, and calibration of instruments, equipment, and control devices required to test, record, and reduce test data.</p><p>·          Determine conditions under which tests are to be conducted and sequences and phases of test operations.</p><p>·          Direct and exercise control over operational, functional, and performance phases of tests.</p><p>·          Perform moderately complex assignments of the engineering test function for standard and/or custom devices.</p><p>·          Analyze and interpret test data and prepares technical reports for use by test engineering and management personnel.</p><p>·          Develop or use computer software and hardware to conduct tests on machinery and equipment.</p><p>·          Perform semi-routine technique development and maintenance, subject to established Jabil standards, including ISO and QS development standards.</p><p>·          Provide training in new procedures to production testing staff.</p><p>·          Adhere to all safety and health rules and regulations associated with this position and as directed by supervisor.</p><p>·          Comply and follow all procedures within the company security policy.</p><p><strong>MINIMUM REQUIREMENTS</strong></p><p>Bachelors of Science in Electronics or Electrical Engineering from four-year college or university; and three to five years experience</p><p>LANGUAGE SKILLS</p><p>Ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures, or governmental regulations. Ability to write reports, business correspondence, and procedure manuals. Ability to effectively present information and respond to questions from groups of managers, clients, customers, and the general public.</p><p>MATHEMATICAL SKILLS</p><p>Ability to work with mathematical concepts such as probability and statistical inference, and fundamentals of plane and solid geometry and trigonometry. Ability to apply concepts such as fractions, percentages, ratios, and proportions to practical situations.</p><p>REASONING ABILITY</p><p>Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables.</p><p>PHYSICAL DEMANDS</p><p>The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. The employee is frequently required to walk, and to lift and carry PC’s and test equipment weighing up to 50 lbs. Specific vision abilities required by this job include close vision and use of computer monitor screens a great deal of time.</p><p>WORK ENVIRONMENT</p><p>The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Individual’s primary workstation is located in the office area, with some time spent each day on the manufacturing floor. The noise level in this environment ranges from low to moderate.</p>",https://www.jobstreet.com.my/en/job/aoi-axi-engineer-5262855
Software Engineer,9-Jan-23,"<p>Exploring in as Software Developer and you will the key person in identifying areas for modification in existing programs and subsequently developing these modifications.</p><p><strong>You will play an important role in:</strong></p><ul><li>Design and development of device firmware and software applications using C++ programming languages</li><li>Building applications and components across various parts of our systems e.g. with in-vehicle edge device</li><li>Developing more features to existing applications with care of performance and also future scalability</li><li>Writing clean code that is well documented, tested, and easy to maintain</li><li>Taking complete end to end responsibility for the services you owns, from conception to production operation</li><li>Documenting development and important design and updating relevant documents after changes</li></ul><p><strong>To be successful in this role, you will need to have:</strong></p><ul><li>BS in Electrical Engineering, Computer Engineering, Computer Science or related field</li><li>Minimum 2 or more years of working experience in firmware development for edge device</li><li>Minimum 2 years experiences in C++ and python</li><li>Minimum 1 year experience with Linux OS</li><li>With Computer Vision knowledge will be a bonus</li></ul><p><strong>Benefits of this role:</strong></p><ul><li>Work 5 days a week</li><li>State Public holidays observed</li><li>Training for a good career development</li><li>Free Parking</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-5210036
IT Developer - (WD142923),19-Jan-23,"<p>Through the collective strength of 170,000 team members across 30 countries and responsible, sustainable operations, Flex, a Fortune global 500 company, is the diversified manufacturing partner of choice that helps market-leading brands design, build and deliver innovative products that improve the world.</p><p>We welcome people of all backgrounds. A career with Flex offers the opportunity to make a difference, invest in your growth, and build great products for our customers that improve people’s lives. Together, let’s create the extraordinary!</p>Job Summary<p>To support our extraordinary teams who build great products and contribute to our growth, we’re looking to add a/an <b>Developer – IT</b> located in <b>Bukit Minyak, Penang</b>.</p><p><b>What a typical day looks like:</b></p><ul><li>Designs and codes screen layouts, graphical user interfaces, printed outputs, and interfaces with other systems.</li><li>Compiles code into programs and corrects errors detected in compile process.</li><li>Creates test transactions and runs tests to find errors and confirm the program meets specifications.</li><li>Analyzes codes to find causes of errors and revises programs.</li><li>Writes and maintains documentation to describe program development, logic, coding, testing, changes, and corrections.</li></ul><p><b>Here is some of what you will need (required):</b></p><ul><li>Knowledge of ASP.NET, C#, Visual Studio.</li><li>Database SQL2016, Oracle, etc.</li><li>Mobile application development using Xamarin will be added advantage.</li></ul><p><b>The experience we’re looking to add to our team:</b></p><ul><li>Bachelor's Degree in IT, Computer Science, or Electronics / Electrical / Computer Engineering, preferable with an Engineering background.</li><li>Knowledge of ERP and MES will be added advantage.</li><li>Knowledge of Industrial 4.0 will be added advantage.</li></ul><p><b>What you’ll receive for the great work you provide:</b></p><ul><li>Medical benefits, dental, vision</li><li>Life Insurance</li><li>Paid Time Off</li><li>Bonuses</li></ul><p>SR89</p>Job CategoryIT<p style=""text-align:left"">Required Skills:</p><p style=""text-align:left"">Optional Skills:</p><p>At Flex, we believe in the power of diversity and inclusion and know there is much more to a great employee than just a list of requirements – if you are excited about a role (but don’t meet every bullet-point), we encourage you to apply. You might be just who we are looking for! Our inclusive environment welcomes individuals of any age, race, religion, color, sex, national origin, marital status, sexual orientation, gender identity, veteran status, disability, pregnancy status, or any other status protected by law. We're happy to provide reasonable accommodations to those with a disability for assistance in the recruitment process.</p><p>Flex is an Equal Opportunity Employer and employment selection decisions are based on merit, qualifications, and abilities. Please advise us of any accommodations you may need by e-mailing:</p><p>accessibility@flex.com.</p>",https://www.jobstreet.com.my/en/job/it-developer-wd142923-5252157
Technician,19-Jan-23,"<p>We are looking for a passionate yet energetic Technician to join our team!!! You will be involved in manufacturing operations to ensure product output.</p><p><strong>Responsibilities:</strong></p><ul><li>Involve in machine assembly, setup, troubleshooting and buyoff for vision system</li><li>Work with engineers in cost down, reduce cycle time &amp; quality improvement project</li><li>Assist in project data collection &amp; documentation</li></ul><p><strong>Requirements:</strong></p><ul><li>At least a Professional Certificate / Diploma / Advanced Diploma in Engineering (Electrical / Electronics, Mechanical, Mechatronics) or equivalent</li><li>Preferably 1 year related working experience with good computer skills</li><li>Able to work irregular hours depending on the production schedule</li><li>Fresh graduate is encouraged to apply</li><li>Knowledge in vision system assembly / machine troubleshooting will be an added advantage</li></ul>",https://www.jobstreet.com.my/en/job/technician-5252633
Treasurer Transformation Lead,31-Jan-23,"<p>About Technip Energies</p><p>At Technip Energies, we believe in a better tomorrow and we believe we can make tomorrow better. With approximately 15,000 talented women and men, we are a global and leading engineering and technology company, with a clear vision to accelerate the energy transition. Designing and delivering added value energy solutions is what we do.</p><p>If you share our determination to drive the transition to a low-carbon future, then this could be the job for you. We are currently seeking a Treasurer Transformation Lead to join our team based in Kuala Lumpur, Malaysia.</p><p>Successful candidate would be offered fixed term employment.</p><p>About The Job</p><p>Responsible to lead various Corporate Treasury Transformation missions (notably Treasury Management System deployment and upgrades). Support all other on-going Corporate Treasury Transformation projects and initiatives as well as to contribute to the effective functional maintenance of Treasury systems and processes. Plays an essential role to bring improvement, automation and change management to the Treasury and Finance community.</p><ul><li>Lead various Treasury Transformation missions (Treasury Management System deployment and upgrades). Responsible for data collection, functional analysis and specification, testing phases, implementation up to hyper care stage.</li><li>Prepare SOP documents, user guides and conduct training sessions.</li><li>Support on other Corporate Treasury Business Transformation initiatives and digitalization (Assistance to Head of Department/Ad Hoc matters).</li><li>Involve in Functional maintenance (daily runs) of Treasury systems.</li><li>Diffuse best practices and find opportunities for improvements.</li></ul><p>About You</p><ul><li>Minimum 4 years of relevant experience in either Treasury, Consulting or Information Technology. Preferably with Energy related industry experience having an international set up.</li><li>Bachelor’s degree in Finance, Business Administration, Computer Science or related field.</li><li>Proactive self-starter and collaborative team player.</li><li>Analytical skills and has an eye for improvement.</li><li>Strong communication and presentation skills.</li><li>Knowledge on TMS (Treasury Management System) is preferred.</li></ul><p>Additional Information</p><ul><li>Opportunity to travel</li><li>Flexible working hours</li><li>As a start, position is required for 1 year (Possible to renew the contract or convert to permanent employee depending on individual’s performance and department requirements)</li></ul><p>What’s next?</p><p>Starting Date: Immediate</p><p>Once receiving your application, a recruiter performs an initial check and a review is further carried by hiring manager. We expect to take up to a few weeks to perform that review. If you hear from us, it is because we want to organize interviews and meet with you physically, or virtually, depending upon the location. To get an overview of the recruitment process, visit our dedicated webpage here.</p><p>We invite you to get to know more about our company by visiting www.technipenergies.com and follow us on LinkedIn , Instagram for company updates.</p>",https://www.jobstreet.com.my/en/job/treasurer-transformation-lead-5232835
Software Test Engineer,19-Jan-23,"<p>We are looking for a Subject Matter Expert in Software Testing to join our team! As a Software Test Engineer, you will involve in the product development lifecycle to understand the product requirements, features &amp; determine product testing parameters. Besides, you are required to design / document product test plans and create test cases based on customers' use cases and other potential scenarios. Developing automated test programs / scripts and enhancing the standard test environment are part of your responsibilities. At the same time, you are required to monitor / improve the effectiveness &amp; efficiency of the development and test processes. </p><p><strong>Requirements</strong>:</p><ul><li>A recognized Diploma / Degree in Computer Science, Engineering (Software, Computer, Mechatronics, Electrical &amp; Electronics) or equivalent.</li><li>Preferably minimum 2 years &amp; above related working experience in machine vision / embedded system product test or software development.</li><li>Experienced in test automation program / software development, test plan &amp; test case development.</li><li>Experienced in software testing is a MUST.</li><li>Experienced in Machine Vision System, Multithreading Programming, Hardware Communication Peripheral Interface Programming (UART, USB, PCI / PCIe, Ethernet, etc.), Programming Languages (C, C++, C#, Python, etc.) or other scripting languages will be an added advantage.</li><li>Fresh graduates are encouraged to apply.</li></ul>",https://www.jobstreet.com.my/en/job/software-test-engineer-5252457
Firmware Development Engineer,19-Jan-23,"<p>As a Firmware Development Engineer, you will be involved in embedded system firmware design &amp; development for industrial products. You are the one who usually studies and understands NPI projects or service request requirements from customers. Besides, firmware design verification and validation test will be part of your job scope too. Firmware Development Engineer is also responsible in modifying the existing electronics design for customization requests. At the same time, you will have the chance to support product development activities which include design implementation, design change, integration &amp; testing of hardware for Industrial automation product development. </p><p><strong>Requirements:</strong></p><ul><li>A recognized Degree in Computer Science / Information Technology / Engineering (Software, Computer, Mechatronic, Electrical / Electronic) or related disciplines.</li><li>1 or 2 years of related experience in embedded system firmware design &amp; development.</li><li>Experience in C, C++, Python, Java, Verilog, VHDL Programming, FPGA, basic analog &amp; digital circuit design.</li><li>Preferably with software and firmware development methodologies (design verification &amp; validation, code reviews, code repository, version control &amp; etc.) &amp; embedded OS environment (Linux, RTOS &amp; etc.).</li><li>Self motivated &amp; result oriented.</li><li>Good project management, analytical &amp; problem solving skills.</li><li>Fresh graduates are encouraged to apply.</li></ul>",https://www.jobstreet.com.my/en/job/firmware-development-engineer-5252559
Sales Engineer (Fresh Grad./Experienced),12-Jan-23,"<p><strong>Additional Benefits</strong></p><ul><li>Flexible Working Hours</li><li>Year End Bonus</li><li>Travel Allowance</li><li>Wellness Care</li><li>Dental Care </li><li>Vision Care</li><li>Pantry Refreshments</li></ul><p><strong>Job Scope</strong></p><ul><li>To handle sales inquiries and convert into sales result.</li><li>To develop and generate new sales to achieve sales target.</li><li>To process sales order fulfillment.</li><li>To provide pre-sales project evaluation, technical consultation and project proposal to the customers.</li><li>To coordinate sales and marketing strategies and events.</li><li>To manage customer relationship and customer projects.</li><li>To provide first-tier customer service and support to the local and oversea customers.</li><li>To ensure total customer satisfaction.</li></ul><p><strong>Pre-requisites:</strong></p><ul><li>Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post Graduate Diploma/Professional Degree in Software Engineering, Computer Science, Computer Engineering, Electrical / Electronic Engineering, Engineering (Industrial), Engineering (Mechatronic/Electromechanical), Commerce, Economics, Marketing, Mass Communications or equivalent.</li><li>Excellent interpersonal collaboration and coordination skills.</li><li>Effective communication skills in BOTH English and Mandarin in verbal and written is a MUST in order to communicate with China and global customers.</li><li>Able to work independently with positive thinking and result-orientated.</li><li>Project management and coordination skill or experience is an advantage.</li><li>Presentation and negotiation skills are preferable.</li><li>Practical experience in customer relationship management is added advantage.</li><li>Experience in sales, marketing and business development is preferable.</li><li>Good understanding and interests in computing technology are highly preferable.</li><li>Technical knowledge in overall system design, architecture and solution.</li><li>Passionate and enthusiastic in improvisation, problem-solving and customer satisfaction.</li><li>Willing to travel and work over-time and over weekend if and when required.</li><li>Fresh graduates and 1~2 years experienced candidates are encouraged to apply.</li></ul>",https://www.jobstreet.com.my/en/job/sales-engineer-fresh-grad.-experienced-5242343
Graduate Trainee (Management Trainee),19-Jan-23,"<p>Solution Consultant, Business Analyst, System Analyst, Corporate Planning, Project Management Support, Channel Manager, Content Management, Marketing and Sales, Procurement, Account Manager, . FootfallCam offers career paths that reflect the need of our global vision and provide career options that are aligned with individual ambitions and aspirations. We are looking for talents who are passionate about your chosen career and with the ambition to be a world-class professional in the industry. </p><p><strong>Requirements</strong></p><ul><li>Resourceful and a good problem-solver. Able to think critically and logically</li><li>Able to multitask and prioritize tasks based on urgency</li><li>No travelling required</li><li>No sales quota or cold call required</li><li>Strong analytical skills with systematic and structured approach to business needs</li><li>Strong troubleshooting/problem solving and critical thinking</li><li>Good time management, able to work independently and resourceful to meet objective and timelines</li><li>Possess initiative and service-oriented attitude with good interpersonal skill</li><li>Able to work in fast-paced environment</li></ul><p><strong>Qualification</strong></p><ul><li>Excellent interpersonal, communication and negotiation skills to liaise with customers/resellers and work with other team members</li><li>Dynamic, energetic and a team player. Able to work with cross-functional teams        </li><li>Possess at least a Bachelor's Degree in Business or equivalent, major in Computer Science or IT related course is an added advantage</li><li>Fresh graduate or candidate who has at least 1 year working experience</li></ul><p>We welcome fresh graduates or with minimal job experience to apply for our Graduate Trainee. You may choose the option you would like to go for and develop your skill set and advance to the job roles below; to realize your strengths and potential for personal career development. We will offer job rotation as we see fit based on your performance and suitability. As a start, you can focus in <strong>ONE </strong>of the following areas of expertise as below: </p><p><strong>Option 1: Solution Consultation</strong></p><ul><li>Engage with customers’ key stakeholders and implementation team to understand customers’ requirements and document them clearly</li><li>Main point of contact in developing and maintaining good long-term relationships with a portfolio of clients</li><li>Ensure deliverables are met in a timely manner as per agreement with clients</li><li>Convey concise and clear information on commercial terms and condition such as pricing structure, profit projection, market segmentation, industrial marketing and competitive analysis</li><li>Actively monitor client’s account including trials / POC &amp; re-ordering are smoothly delivered</li><li>Comfortable to deal with customers as a consultant, focusing on gathering and understanding customer requirements and then proposing the best fit solution according to client requirement.</li><li>To perform any other tasks or assignments as directed by superior and management from time to time</li><li>Understand business and user requests. Translate those needs into functional and technical solutions, supported by thorough and well documented proposals.</li><li>Provide in-house training to end user on ERP System and educate end user whenever there is a change management</li><li>Support project manager during system implementation.</li><li>To be able to advise customers as well as to provide functional consulting (i.e. functional processes, workarounds) to customers.</li><li>Provide system support after the project goes live.</li><li>Plan, coordinate and liaise with users on system requirement</li><li>Preparation of business proposal templates to suit for customer needs</li><li>This job role may advance to ONE of the following job roles:</li></ul><p>a. Business Development</p><ul><li style=""margin-left:60px"">Involved in industrial-specific document development and seek for continuous improvement by collecting market feedbacks such as marketing materials including screenshot designs to tell the story</li><li style=""margin-left:60px"">Take charge of partner program to propose action plan to enhance the growth of our reseller network</li><li style=""margin-left:60px"">Continuously improving the templates to suit the current market demands for different industries </li><li style=""margin-left:60px"">Involve in incremental improvements of business processes and business documentation</li></ul><p>b. System Analyst </p><ul><li style=""margin-left:60px"">Involved in gathering and understanding market requirements to propose simplified deliverables or flow to the R &amp; D team for new features development. </li><li style=""margin-left:60px"">Perform Quality Control on software deliverables and Responsible for business system analysis, user acceptance testing</li><li style=""margin-left:60px"">Involve in software development planning to define scoping of software deliverables which includes but not limited to customizing Report and system configurations based on customer’s needs</li><li style=""margin-left:60px"">Assist in project and ERP system implementation such as floor plan designs and system configurations.</li><li style=""margin-left:60px"">Support application management and change management after project went live</li><li style=""margin-left:60px"">Involved in technical writing to clearly define the metrics available</li><li style=""margin-left:60px"">IT Background is a must-have, but programming skills are not required as part of the job scope, hands-on experience in Adobe Illustrator is an added advantage.</li></ul><p>c. Content Management</p><ul><li style=""margin-left:60px"">Understand current market requirements and trends to manage online marketing, website development, webinars.</li><li style=""margin-left:60px"">To update and organize marketing materials to the current market demands such as powerpoint slides. Datasheets, webpages, etc. </li><li style=""margin-left:60px"">Involved in content writing for press releases, newsletters, case studies to convey business messages of the company to the relevant recipients</li><li style=""margin-left:60px"">Managing online marketing such as Search Engine Optimisation (SEO), google adwords, social media marketing etc.</li></ul><p><strong>Option 2: Corporate Planning </strong></p><ul><li>Handle basic bookkeeping activities including invoicing, sales reports, sales receipts and bank account transactions and etc.</li><li>Communicate with clients for accounting related issues</li><li>Bank reconciliation - banking statement to tie against general ledger</li><li>Maintain an orderly accounting system</li><li>Involve in Human Resources functions such as maintain and manage employee records, documents (e.g. employment records, company policy, employee handbook and onboarding guides)</li><li>Involve in Human Resource management such as recruitment process (eg. screening, interview arrangement)</li><li>Involve in company operations such as managing office duty tasks, ensuring employees adhere to company policy</li><li>Perform administrative support, including company setup and banking arrangements, etc.</li><li>Adhere to current business process, provide feedback or suggestions to improve current business process or create best practices for operational efficiency</li></ul><p><strong>Option 3: Project Management Support</strong></p><ul><li>Involve in supporting the Project Manager and Project Team in the coordination, planning and control of the project </li><li>Involve in arranging installation and engineer call-out, processing orders and coordinating the distribution of products to customers</li><li>Sensitive towards the project timeline and the clear understanding on the scope of project deliverables are preferable in this job role</li><li>You will be working under the supervision of the Project Manager to ensure the agreed project management methods and standards are implemented throughout the project, within the expected timeline.</li><li>Career progression opportunity:</li></ul><p>a. Business Process Analyst</p><ul><li style=""margin-left:60px"">Formulate ways for businesses to improve through well-defined and clear business processes.</li><li style=""margin-left:60px"">Write process information in the form of business process models using visual diagrams.</li><li style=""margin-left:60px"">Document clear and concise Business Process Management System (BPMS) specifications to be conveyed to developers to execute process automation.</li><li style=""margin-left:60px"">Test and execute processes using the BPMS to ensure that the right results are achieved as planned. </li><li style=""margin-left:60px"">Gather feedback on process performance as a basis of process improvement projects in the future.</li><li style=""margin-left:60px"">Ensure delivery or the project by monitoring and measuring the effectiveness.</li><li style=""margin-left:60px"">IT Background is an added advantage, but no programming is required and will not involve any programming.</li></ul><p>b. Customer Project Manager</p><ul><li style=""margin-left:60px"">Ensure the project timeline is met according to the scheduled planning</li><li style=""margin-left:60px"">Ensure smooth delivery of project rollouts</li><li style=""margin-left:60px"">Manage installation arrangement process and ensure operations are carried out within agreed SLA</li><li style=""margin-left:60px"">Oversee customer projects including keeping track on the progressions, coordinating resources to carry out the action plan, facilitating discussions to eliminate the roadblocks</li><li style=""margin-left:60px"">Oversee operational efficiency such as graphs monitoring on delivery, RMA, loan, installation</li></ul><p><strong>Option 4: </strong><strong>Junior Logistics Executive/Logistics Assistant       </strong></p><ul><li>Planning, organizing and managing export operational activities by ensuring effective shipping documents preparation and submission for both local and mainly export shipment (Eg: Stocks allocations, scheduling, <strong>shipping documentations</strong>, export licenses, <strong>custom declarations</strong> procedures etc).</li><li>Well versed with<strong> custom clearance </strong>and <strong>international shipping requirements</strong> as well as <strong>Incoterms.</strong></li><li>Responsible for effective outgoing logistics planning and tracking of customer order, delivery schedule, delivery instructions in order to ensure on time delivery &amp; meet customer satisfaction.</li><li>Determine corresponding to all relevant shipping costs and analyze shipping related expenses.</li><li>Work closely with relevant dept and leads Shipping team in continuous improvement of system changes, workflows, written procedures and work instructions.</li><li>Possess the necessary knowledge in shipment import, export and forwarding (complies import and export documents e.g. Shipping declaration requirement, custom clearance procedure) </li><li>Responsible for troubleshooting any concern related to international freight transportation</li><li>Work with productions department to ensure shipments are processed in accordance to cut-off time established (liaise with transport company for pick-up and delivery)</li><li>Responsible for receiving and unpacking parcels, completing relevant documentation, and dispatching stock (International and domestic shipment)</li><li>Handle customers, answering their enquiries on logistics related topics, Tracing &amp; Tracking Freight keeping customers updated at all times, acknowledgment of deliveries, collections and bookings, and all Freight Administration and ensuring accurate costing are applied to each shipment.</li></ul><p><strong>Option 5: Sales Engineer</strong></p><ul><li>A bachelor's degree in computer science, engineering, or related field.</li><li>Preparing and developing technical presentations to explain our company's products or services to customers.</li><li>Profile, modify and propose solutions to meet customers' technical requirements and needs.</li><li>Soliciting and logging client feedback and evaluating the data to create new sales and marketing strategies to target customers.</li><li>Identifying areas for improvement and communicating these issues as well as possible solutions to upper management.</li><li>Plan, prepare and execute on strategic deals in strategic sales cycles.</li><li>Create and deliver powerful presentations and demos that clearly communicate the uniqueness of the value proposition.</li><li>Effectively communicate client needs to the R&amp;D teams for future product enhancements.</li><li>Ability to relate technical information to non-technical customers.</li><li>Ability to creatively explain and present complex concepts in an easy to understand manner.</li></ul>",https://www.jobstreet.com.my/en/job/graduate-trainee-management-trainee-5252461
Test & Application Engineer (测试与应用工程师),12-Jan-23,"<p><strong>Highlights</strong></p><ul><li>Flexi-working Hour</li><li>Wellness Care</li><li>Dental Care</li><li>Vision Care</li><li>Pantry Refreshments</li></ul><p><strong>Job Scope</strong></p><ul><li>To ensure total customer satisfaction and customer success.</li><li>To provide pre-sales project evaluation and technical consultation to the customers and sales team.</li><li>To troubleshoot and provide technical support and solutions to the local and oversea customers.</li><li>To handle and fulfill work order and delivery process to customers.</li><li>To formulate and execute test plans and test cases based on internal specifications, customer feedback and requirements.</li><li>To perform validation and compliance test prior to every software releases as part of Software Development Life Cycle (SDLC).</li><li>To analyze and track any defects and bugs from internal test and customer feedbacks to ensure on-time closure.</li><li>To formulate training contents, plan and conduct trainings to the customers.</li><li>To analyze and provide field applications feedback and customer requirements to the internal teams.</li><li>To track and manage the open issues and customer projects with development teams to ensure on-time closure.</li><li>To prepare and maintain product documentation, knowledge base, user guides and help documents.</li></ul><p><strong>Pre-requisites</strong></p><ul><li>Candidate must possess in at least a Degree / Advanced Diploma / Diploma in Software Engineering, Computer Science, Computer Engineering, Electrical / Electronic Engineering, Internet &amp; Multimedia Computing, Information &amp; Communication Technology, Business Information System, Engineering (Industrial), Engineering (Mechatronic/Electromechanical) or equivalent.</li><li>Able to work independently with positive thinking and result-oriented.</li><li>Good interpersonal collaboration and coordination skills.</li><li>Strong understanding of <strong>product quality assurance</strong> and <strong>software testing concepts and methodology</strong>.</li><li>Practical knowledge in STLC (Software Testing Life Cycle) and SDLC (Software Development Life Cycle) is an advantage.</li><li>Experience in Embedded OS / Android is an added advantage.</li><li>Knowledge in any relevant software testing automation tools.</li><li>Passionate and enthusiastic in problem-solving, customer satisfaction， software test and software quality assurance.</li><li>Knowledge in programming and software development is most preferable.</li><li><strong>Effective communication skills in BOTH English and Mandarin in verbal and written is a MUST in order to communicate with China and global customers. Communication skill in Thai language is an added advantage.</strong></li><li>Able to support customers remotely and on-site.</li><li>Willing to travel and work over-time and over weekend if and when required.</li><li>Fresh graduates and 1~2 years experienced candidates in related jobs are encouraged to apply.</li></ul>",https://www.jobstreet.com.my/en/job/test-application-engineer-%E6%B5%8B%E8%AF%95%E4%B8%8E%E5%BA%94%E7%94%A8%E5%B7%A5%E7%A8%8B%E5%B8%88-5234677
