jobTitle,postedDate,jobDescription,jobUrl
Data Centre Presales Engineer - Malaysia MSSC,31-Jan-23,"<p><strong>Job Responsibilities:</strong></p><ul><li>Responsible for market developing and selling products and integration services related to the carrier's data center equipment room, identify key customers and market trend, explore, analyze, and manage sales opportunities for data center service products of the customer/region, and develop and implement sales strategies.</li><li>Take the primary lead in sales projects, guide customers to initiate projects and formulate bidding specifications, coordinate and design the technical solution, planning and design solution, commercial quotation, delivery solution, and contract clauses of the company's data centre, and participate in the development of specific solutions. Take charge of the review of key review points and risks of presales project. </li><li>Be responsible for customer clarification/negotiation, and be responsible for the overall project progress, document quality, solution competitiveness, and contract quality. Be responsible for the profitability and deliverability of the project during bidding phase.</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Candidate must possess at least a Bachelor's Degree, Professional Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication), Engineering (Electrical/Electronic) or equivalent.</li><li>Have at least three years of working experience and technical accumulation in the sales expansion, planning, design, or system implementation of the M&amp;E system or related heating, ventilation, and air conditioning (HVAC) solution of the data centre.</li><li>Be familiar with data centre facilities. Be familiar with the standards and requirements for equipment room construction, such as Uptime Institute Tier requirements. Be familiar with the overall solution of equipment room construction, technical knowledge on such as power distribution and HVAC, and have the preliminary design capability of a certain specialty.</li><li>Be familiar with construction and solid works process of the data centre or telecommunication sites, have construction experience about ICT equipment room.</li><li>Understand the service processes, supporting technologies, and business models of data centre external operations, such as web-hosting and co-location.</li><li>Willing to travel oversea.</li><li>Contract position(s) available.</li></ul>",https://www.jobstreet.com.my/en/job/data-centre-presales-engineer-malaysia-mssc-5248080
Japanese Speaking Data Center Specialist | Japan,19 hours ago,"<p>If you are looking to immerse yourself in Japanese and explore the 'real' Japan, then this job is for you!</p><p>We are looking for several <strong>Bilingual IT fresh graduates</strong> who like to work in <strong>Japan!</strong> <strong>Japanese &amp; English skill</strong> is a <strong>MUST!</strong></p><p>Our client's main business is system construction and system operation.</p><p><em>**On-the-job training will be provided by the seniors in Japan</em></p><p><strong>Benefits : </strong>Company provides flight ticket, visa, and accommodation</p><p><strong>Salary : </strong>200,000 - 250,000 JPY gross per month</p><p>Your role as a <strong>Data Center Specialist </strong>is not limited to :</p><ul><li>Monitor and manage server operations (solving and reporting system errors, installing and exchanging drivers, and direct communications with clients to ensure systems are up to date).</li><li>Provide support for server maintenance and troubleshooting of IT systems in addition to overseeing issues with the server, storage and client devices through remote monitoring and troubleshooting.</li></ul><p><strong>You must be :</strong></p><p>・Willing to relocate to <strong>Japan</strong></p><p>・know how to speak Japanese<strong> (at least level N3 and above)</strong></p><p>・Has basic IT knowledge or interested IT industry <strong>(cloud-based knowledge is a plus)</strong></p><p>・Healthy enough to work night shift, long working hours will be compensated with an extra day off.</p><p> ************************************************</p><p>Hurry up and click the <strong>""APPLY""</strong> button now!</p><p>ONLY SHORTLISTED CANDIDATES WILL BE CONTACTED.</p><p>Thank you</p>",https://www.jobstreet.com.my/en/job/japanese-speaking-data-center-specialist-%7C-japan-5266789
AI Application Engineer,2-Feb-23,"<p>Duties &amp; Responsibilities:</p><ul><li>Deliver model as solution using existing platform or new platform.</li><li>Data analysis &amp; labelling.</li><li>Model training, optimizing and result analysis.</li><li>Confusion matrix generation, analysis, and performance explanation</li><li>Onsite operating environment, driver &amp; software setup.</li><li>Collaborate with engineer team and advance AI algorithms performance in various applications.</li><li>Overseas support is required</li></ul><p>Requirements:</p><ul><li>Degree in Machine Learning, Deep Learning, Computer Engineering or Computer Vision</li><li>Proficient in written and spoken English</li><li>Programming skill in C#/C++, Python</li><li>Familiar with Machine Learning frameworks on Keras/Tensorflow or PyTorch</li><li>Independent analytical problem-solving skills</li><li>Good analytical, communication and interpersonal skills to convey technical terms in layman and collaborate with others</li></ul>",https://www.jobstreet.com.my/en/job/ai-application-engineer-10399405/origin/sg
MECHANICAL ENGINEER (ACMV/FP/P&S) DATA CENTRE (CONTRACT) (REF: CC),31-Jan-23,"<p><strong>About the Company</strong></p><p>A Japanese based construction company that specialises on the constructions of non-residential buildings. Moreover, the company also offers various of services such as full design &amp; consulting services, project &amp; construction management, and construction services. The company is also involved in different types of projects such as in commercial, warehouse, manufacturing factory, and etc.</p><p><strong>Roles &amp; Responsibilities</strong></p><ul><li>To carry out construction on specific areas of mechanical works.</li><li>To monitor the construction in respect to all mechanical works.</li><li>To liaise with the customers and other sections.</li><li>To ensure conformance to the construction and development procedures of the Management Systems.</li><li>To implement all policies, activities, procedures, instructions as relevant and required by the Management Systems.</li><li>To undertake any and all other duties and responsibilities as instructed by the superior.</li></ul><p><strong>Requirements</strong></p><ul><li>Possess a degree in Mechanical Engineering</li><li>Relevant experience in related field</li><li><strong>Experience/knowledge in data center is a must</strong></li></ul><p><strong>Additional Information</strong></p><p>Industry: Construction/ Building/ Engineering</p><p>Location: Menara 1 Sentrum, KL Central</p><p>Working Hours: 8:30am - 5:30pm (Monday to Friday)</p><p>If you're interested in this position, click ""APPLY NOW""</p><p>Thank you for your application. For those who shortlisted will be contacted. Stay tuned!</p>",https://www.jobstreet.com.my/en/job/mechanical-engineer-acmv-fp-p-s-data-centre-contract-ref%3A-cc-5261731
Senior Data Engineer (Python),26-Jan-23,"<p><strong>Job Highlights</strong></p><ul><li>Unique Opportunity for Career &amp; Self Development</li><li>Young &amp; Energetic Culture</li><li>Positive working environment</li></ul><p>Working as part of a dynamic global team, the Manager, Risk Control is responsible for a wide range of back-office responsibilities including price and trade flow monitoring for client analysis and reporting. The ideal candidate will have qualifications in Finance or Commerce and an excellent understanding of financial markets.. Excellent interpersonal, communication and organizational skills, and the capacity to communicate with a diverse range of people are also required.</p><p>Senior Data Engineer</p><p><strong>Overview of Responsibilities:</strong></p><p>The Senior Data Engineer will oversee the company’s data ingestion / integration work, including developing a data model, maintaining a data warehouse and analytics environment, and writing scripts for data ingestion / integration and analysis. This role will work closely and collaboratively with members of the Data &amp; Analytics and Development teams to define requirements, mine and analyze data, integrate data from a variety of sources, and deploy high quality data pipelines in support of the analytics needs. He will also be responsible for creating automated reporting / data visualization system based on the request of internal stakeholders.</p><p><strong>Description of Duties:</strong></p><p>· Maintain and build on our data warehouse and analytics environment, the home for various source data generated in the company.</p><p>· Design, implement, test, deploy, and maintain stable, secure, and scalable data engineering solutions and pipelines in support of data and analytics projects, including integrating new sources of data into our central data warehouse, and moving data out to applications.</p><p>· Build reports and data visualizations, using data from the data warehouse and other sources.</p><p>· Produce scalable, replicable code and engineering solutions that help automate repetitive data management tasks.</p><p>· Perform one-off data manipulation and analysis on a wide variety of source data.</p><p>· Implement and monitor best in class security measures in our data warehouse and analytics environment.</p><p>· Help other data team staff troubleshoot their SQL, Python, or R code.</p><p>· Train other data team staff on these skills.</p><p>· Other duties as assigned.</p><p><strong>Qualifications:</strong></p><p>· Strong command of relational databases and SQL. Extract, Transform, and Load (ETL) data into a relational database.</p><p>· Proficiency with Python or R, especially for data manipulation and analysis, and ability to build, maintain and deploy sequences of automated processes with these tools.</p><p>· BA or BS in related field or equivalent work experience.</p><p>· General data manipulation skills: read in data, process and clean it, transform and recode it, merge different data sets together, reformat data between wide and long, etc.</p><p>· Demonstrated ability to learn new techniques and troubleshoot code without support, ex. find answers to common programming challenges on Google. In other words, be able to learn on the job.</p><p>· Demonstrated ability to write clear code that is well-documented and stored in a version control system (we use Gitlab).</p><p>· Demonstrated ability to work independently and be a self-starter.</p><p>· Excellent listening, interpersonal, communication and problem-solving skills.</p><p>· Demonstrated ability to work effectively in teams, in both a lead and support role.</p><p>· Use APIs to push and pull data from various data systems and platforms.</p><p>· Experience working with cloud infrastructure services like Amazon Web Services is preferred.</p><p>· Effective time management skills, including demonstrated ability to manage and prioritize multiple tasks and projects.</p><p>· Experience with data visualization (PowerBI, Tableau) is helpful, but not required.</p><p>· Experience with Data Science is preferred, but not required.</p>",https://www.jobstreet.com.my/en/job/senior-data-engineer-python-5256951
Senior/Staff Data Engineer,27-Jan-23,"<br /><br /><p><strong>Company Description</strong></p><p>Bosch has been present in Malaysia since 1923, represented by Robert Bosch Sdn Bhd. In Malaysia, Bosch is active in four business sectors: Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. The company has three manufacturing sites and research and development offices in Penang, producing automotive electronics, power tools and steering systems, and soon a fourth plant with a final testing centre for sensors and semiconductors. In 2020, Bosch Malaysia generated consolidated sales of RM 518.4 million (108.1 million euros), and currently employs more than 4,000 associates.</p><p>PgP5 Plant is Bosch Group’s newest expansion in Malaysia a semiconductor test site in Batu Kawan Penang. The construction has begun in May 2021 and first series of production to commence in 2023. With the long-term forecasts for growth of semiconductor component quantities, coupled with the front-end production in Bosch’s Dresden facility in Germany, capacity expansion is required for the back-end production, which is the final testing phase of semiconductors and sensors. PgP5 will primarily focus on the final testing of components manufactured at Bosch Automotive Electronics’ fab in Dresden, Germany. The plant will also house R&amp;D and training facilities.</p><p>Bosch in Malaysia is a part of the Bosch Group, a leading global supplier of technology and services. The Bosch Group’s strategic objective is to deliver innovations for a connected life. Bosch improves quality of life worldwide with products and services that are innovative and spark enthusiasm. In short, Bosch creates technology that is “Invented for life”.</p><br /><br /><p><strong>Job Description</strong></p><p>We are responsible for the planning, installation, maintenance and improvement of the Manufacturing Information Technology, Digitalization and Data Warehouse of our Semiconductor Testing facility in Penang (PgP5).</p><p>What you'll do:</p><ul><li>Being part of the pioneer team to establish and sustain an efficient Data Warehouse &amp; Data Integration for Data Analytics for our Final Test facility in Penang.</li><li>Working closely with our counterparts from both locally and internationally to build and manage Data Pipeline and ensuring high Data quality for Data Analysis and continuous improvement.  </li><li>Perform evaluation on the data by using deep IT knowledge and contribute to improve Data Engineering quality, accuracy, reliability and stability.</li><li>Responsible for installation, maintenance and improvement of the Data Warehouse, ETL, software components, digitalization and visualization of reports, conducting approval processes and adapting existing processes to functional needs of the new facility.</li><li>Ensure the data are handled securely according to Bosch Data Security requirements.</li><li>Provide excellent IT solutions to our internal customers to support Lean Manufacturing and Lean Management.</li><li>Support the reporting of data and visualization of data to AE and Plant Management.</li><li>Involved in the Bosch Semiconductor Organization IPN for Data Management and Data Engineering as well as in technology transfers from other semiconductor plants and will provide training and technical guidance on Data Engineering and data related issues.</li><li>Supports the training and coaching of team members in field of Data Engineering and Data Warehouse.</li></ul><br /><br /><p><strong>Qualifications</strong></p><p>What you need to have to succeed in this role:</p><ul><li><strong>Personality</strong>: motivated, strong in communication, cooperative in working with colleagues and external parties, assertive personality, ready to travel on occasional business trips.</li><li><strong>Working Style:</strong> independent, result- and quality-oriented and reliable.</li><li><strong>Experience and Knowledge</strong>: profound knowledge with relevant practical experience in the field of Data Engineering as well as semiconductor industry experience of at least 3 years; very good knowledge in office applications as well as problem solving techniques and quality methods.; basic technical leadership experience is desired.</li><li><strong>Enthusiasm:</strong> interdisciplinary thinking and interest in Leading Edge Semiconductor technology.</li><li><strong>Languages:</strong> good proficiency in English language.</li><li><strong>Education:</strong> Bachelor Degree or Master Degree in Information Technology or Computer Engineering or any comparable studies on IT and Data Analytics.</li><li><strong>Learning and Development:</strong> Open for business trip and able to travel to China and Germany for training</li></ul><br /><br /><p><strong>Additional Information</strong></p><ul><li>Flexible working hours</li><li>Leave Entitlement eg: Annual Leave, Medical Leave</li><li>Company Insurances and etc</li></ul>",https://www.jobstreet.com.my/en/job/senior-staff-data-engineer-5258570
ETL Developer,2-Feb-23,"<p><strong>Responsibilities:</strong></p><ul><li>BAU Support for Data360 system</li><li>Assist on Group Investment team to ensure continued high availability.</li><li>Support Dashboard monthly production run.</li><li>Analyzing user requirements and establishing system objectives.</li><li>Preparing test data, conducting system test and system implementation.</li><li>Prepare system documentation.</li><li>Designing, coding, testing, and debugging programs.</li></ul><p><strong>Requirements:</strong></p><ul><li>University graduate with a degree in Information Technology, Computer Science, Engineering or equivalent</li><li>5+ years hands on experience on IT projects</li><li>3+ years’ experience on Informatica/Datastage/Kettle/Store procedure or other ETL Tools</li><li>1+ years’ experience by using Java or C++ or Python or other development language.</li><li>2+ years hands-on experience on Oracle, SQL server, MySQL or Sybase; in particular on schema design and stored procedure development, SQL tuning and trouble-shooting areas.</li><li>Experience on Microsoft Azure Data Bricks/ ADF/ Azure Blob would be a plus.</li><li>Proficient in spoken and written English</li><li>Excellent communication, analytical and problem-solving skills</li><li>Good teamwork player, Self-motivated and willing to work with others</li><li>Able to work independently and under pressure</li><li>Experience in insurance business area is a plus</li></ul>",https://www.jobstreet.com.my/en/job/etl-developer-5250288
DATA CENTER CIVIL ENGINEER 1 YEAR CONTRACT RENEWABLE (REF: LN),30-Jan-23,"<p><strong>About the company:</strong></p><p>Building Construction Company in Malaysia</p><p><strong>Job Responsibilities:</strong></p><ul><li>Engage with customer and data center solution architect, analyze customer requirement on data center facility solution.</li><li>Oversee data center facility civil work design, output: structure and foundation design, structure load calculation, procurement BoQ, cost budgeting etc.</li><li>Corporate with procurement department to sourcing civil work subcontractor, subcontractor clarification and negotiation.</li><li>Identify and manage data center civil work technical risks.</li><li>Data center cost analysis, such as manpower and subcontractor cost</li></ul><p><strong>Requirements:</strong></p><ul><li>At 5+ years’ experience in building civil work structure and foundation design and implementation.</li><li>Steel structure building and foundation design and implementation experience is preferred.</li><li>Excellent communication and presentation skill in English.</li></ul><p><strong>Additional Information</strong>:</p><p>Industial : Building Construction</p><p>Location: Office in KL Sentral</p><p>Working Hours : M-F, 8:30 - 5:30pm</p><p>If you’re interested in this position, click ‘<strong>APPLY NOW’.</strong></p><p>Thank you for your application. For those are shortlisted will be contacted. Stay tuned!</p>",https://www.jobstreet.com.my/en/job/data-center-civil-engineer-1-year-contract-renewable-ref%3A-ln-5259548
Technical Consultant (Data Engineer),25-Jan-23,"<p>Napier is a technology provider. We create compliance technology to help companies in any sector comply with money laundering regulations. Our intelligent compliance platform, trusted by the world’s leading data providers, transforms AML &amp; Trade Compliance from mandatory duty to competitive edge. We use deep industry knowledge and cutting-edge technologies such as artificial intelligence and machine learning to help businesses detect suspicious behaviors and fight financial crime.</p><p>We are growing the Professional Services team in APAC and are looking for an outstanding PS Engineer to join us. Are you already responsible for data integration and configuration of solutions into client environments? As part of a professional services implementation team you will work with clients and their information technology teams to successfully integrate client systems into Napier’s Intelligence compliance software. Our solution can be on-prem or hosted through a cloud-provider and you will be able to inspire confidence working in either style.</p><p>The Napier solution has a flexible data model and takes data feeds from a variety of client systems in many formats. To succeed in this role you will be able to work with both the clients’ business and IT teams to understand the meaning and purpose of the data in the feeds as well as how to configure the Napier data model and APIs. To configure the application, you will need to learn how to use the Napier rules engine. This is a critical component in the delivery of our transaction monitoring and screening solution.</p><p>You will have experience scripting, writing data transformations, performing JSON/XML manipulation, database queries and building data processing pipelines as well as running architecture and data security meetings with experienced clients.</p><p>Do you have a strong technical background in data integration and networking with excellent communication skills? Do you want to take on more responsibility for client projects? Then this could be the role for you.</p><p>ROLE AND RESPONSIBILITIES</p><ul><li>Articulate product design, capabilities and flexibility; conduct design workshops, gather business and technology requirements.</li><li>Provide business analysis and technical support to clients, iterate requirements and deliverables to enhance customer success through alignment with core product capabilities.</li><li>Design customizations and integration approaches; produce technical specifications and build/deliver integrations into client environments.</li><li>Prioritize and manage competing client project tasks</li><li>Work within the technology organization to advance integration capabilities and other technical system properties, submit requirements and act as client advocate for system integration.</li></ul><p>Technical Requirements</p><ul><li>Technical authoring for product/project documentation</li><li>Python development experience preferred</li><li>System Integration Architecture, Enterprise Integration Patterns</li><li>Had knowledge on Data Integration</li><li>Excellent written and spoken English</li><li>Linux skills</li><li>Had experience with SQL Database</li></ul><p>Desirable Skills</p><ul><li>RESTful API Design, HTTP and Webhooks</li><li>API Gateways, JSON, XML</li><li>System Integration Architecture, Enterprise Integration Patterns</li><li>Queue based integrations, event driven systems, message passing,<em>Apache Kafka</em></li><li>Information Security, Encryption, SSL/TLS</li><li>Python development experience preferred</li></ul>",https://www.jobstreet.com.my/en/job/technical-consultant-data-engineer-5241555
SENIOR DATA SCIENTIST,27-Jan-23,"<p><strong>Job Description:</strong></p><ul><li>To lead a team in research, create and train ‘data-models’, and work alongside our ‘Data Scientists’ and AI (Artificial Intelligence) professionals.</li><li>Assist our ‘Business Insight’ team to research ‘use case’ and solve real industry problems with ‘Data Science’ and analytics’.</li><li>Conduct ‘Work Shops’ with customers, alongside technical team.</li><li>Be part of the team to develop, implement and deploy BDA solutions to customers.</li><li>Opportunity to learn and contribute to a company with vision in AI (Artificial Intelligence) and BDA (Big Data Analytics).</li></ul><p><strong>Requirements:</strong></p><ul><li>Advanced Diploma, Degree, Masters or PhD.</li><li>Prior Data Science experience an added advantage.</li><li>Good knowledge in algorithms and data structures.</li><li>Experience in Python, R or Tensorflow an added advantage.</li><li>Some experience in Machine Learning (ML), Deep Learning, NLP (Natural Language Processing) an added advantage.</li><li>Technical training on latest ‘Big Data Analytics’ technologies will be provided.</li><li>Team player and good interactive skills with management and technical team.</li></ul>",https://www.jobstreet.com.my/en/job/senior-data-scientist-5258524
Senior/Staff Data Security Engineer/Officer,27-Jan-23,"<p><strong>Company Description</strong></p><p>Bosch has been present in Malaysia since 1923, represented by Robert Bosch Sdn Bhd. In Malaysia, Bosch is active in four business sectors: Mobility Solutions, Industrial Technology, Consumer Goods, and Energy and Building Technology. The company has three manufacturing sites and research and development offices in Penang, producing automotive electronics, power tools and steering systems, and soon a fourth plant with a final testing centre for sensors and semiconductors. In 2020, Bosch Malaysia generated consolidated sales of RM 518.4 million (108.1 million euros), and currently employs more than 4,000 associates.</p><p>PgP5 Plant is Bosch Group’s newest expansion in Malaysia a semiconductor test site in Batu Kawan Penang. The construction has begun in May 2021 and first series of production to commence in 2023. With the long-term forecasts for growth of semiconductor component quantities, coupled with the front-end production in Bosch’s Dresden facility in Germany, capacity expansion is required for the back-end production, which is the final testing phase of semiconductors and sensors. PgP5 will primarily focus on the final testing of components manufactured at Bosch Automotive Electronics’ fab in Dresden, Germany. The plant will also house R&amp;D and training facilities.</p><p>Bosch in Malaysia is a part of the Bosch Group, a leading global supplier of technology and services. The Bosch Group’s strategic objective is to deliver innovations for a connected life. Bosch improves quality of life worldwide with products and services that are innovative and spark enthusiasm. In short, Bosch creates technology that is “Invented for life”.</p><p><strong>Job Description</strong></p><p>We are responsible for the planning, installation, maintenance and improvement of the Manufacturing Information Technology, Digitalization and Data Warehouse of our Semiconductor Testing facility in Penang (PgP5). </p><p><strong>What you’ll do:</strong></p><ul><li>Support the implementing of corporate Information Security policies</li><li>Provide information security consultant and management service to internal customers.</li><li>Support the setup of ISMS as well as prepare all necessary documentations.</li><li>Support the implementing of national Data Protection (Privacy) regulations</li><li>Provide Data Protection consultant service to internal customers.</li><li>Support to build up and enhance maturity level with respect to Data Protection.</li><li>Enhance Information Security and Data Protection awareness</li><li>Support to setup awareness concept and build up security conscious level within the organization</li><li>Plan and conduct training and awareness events to internal customers in various ways.</li><li>Conduct ISMS annual assessment for internal customers.</li><li>Support ISO27001 internal audit in the region</li><li>Reporting ISP activities to management and ASEAN Data Security Officer (DSO)</li><li>Supporting Data Security Officer (DSO) with internal projects where a DSP required</li><li>Perform other task related with information security &amp; privacy assigned by DSO</li></ul><p><strong>Qualifications</strong></p><p><strong>What you’ll need to succeed in this role:</strong></p><ul><li>Bachelor or above degree, major in Computer Science, Information Security, Telecommunication, Information System, Information Management or other similar majors.</li><li>Basic understanding of information security and/or IT governance and/or access and identity management topics</li><li>Self-confident, Communication/influence skills, Presentation Skills, team player</li><li>Clear and fluent in English</li><li>Proficient in the use of word, excel, ppt and other commonly used office software</li><li>Meet with below requirements are preferred</li><li>Entitled as CISA or CISSP or ISO27001 IA/LA or PMP/Prince2</li><li>Open for business trip and able to travel to Germany &amp; China for training.</li></ul><p><strong>Additional Information</strong></p><ul><li>Flexible working hours</li><li>Leave Entitlement eg: Annual Leave, Medical Leave</li><li>Company Insurances and etc</li></ul>",https://www.jobstreet.com.my/en/job/senior-staff-data-security-engineer-officer-5258549
Senior Engineer Information Technology - Production Data Warehouse,28-Jan-23,"<p><strong>Job description</strong></p><p>In your new role you will:</p><ul><li><strong>Lead or participate in project / enhancements</strong> and support activities in Local / Global Production Data Warehouse (PDWH).</li><li>Act as<strong> key contact point for Local/Global PDWH requests</strong> for preliminary demand management or request expedition and ad-hoc requests and manage escalations from business users, management and team members in alignment with lines and site management</li><li><strong>Manage the overall application support</strong> <strong>of incident and change management</strong> of PDWH as per SLA and agreed prioritization including preparing regular operations and management report</li><li>Ensure the <strong>Local/Global Production Data Warehouse are running</strong> in a stable and high performance level as per SLA</li><li>Ensure that <strong>systems, processes and methodologies as specified are followed</strong> to ensure effective monitoring, control and support of service delivery.</li><li>Drive <strong>continuous improvement initiatives</strong> within operations support area (e.g. automation of monitoring and internal controls) and control costs as per budget.</li><li>Identify<strong> new systems opportunities</strong> to improve the application of existing and new processes.</li><li><strong>Prepare technical documents</strong> for internal and external presentations.</li><li><strong>Assist other team members </strong>with technical aspects of customer interactions</li><li>Manage the <strong>delivery of global support of PDWH services</strong>.</li><li><strong>Lead a team of System Engineers</strong> who perform 2nd level operations support and front-end development services for PDWH.</li><li><strong>Partner up with management, application owner, key business customer and team members</strong> for the delivery of regional / global services.</li></ul><p><strong>Your profile</strong></p><p>You are best equipped for this task if you have:</p><ul><li>A <strong>bachelor degree of Information Technology / Computer Science</strong> or any equivalent course.</li><li>A<strong> minimum of 3 to 5 years of related working experience</strong>.</li><li><strong>Team lead experience</strong> is preferable.</li><li><strong>Strong Data Warehouse skills</strong> and<strong> experienced in End-User Support</strong> as well as <strong>project support experiences</strong>.</li><li><strong>Knowledge in Oracle PL / SQL skills.</strong></li><li>An<strong> effective written and oral communication skills</strong> as well as strong interpersonal skills.</li><li>Have strong analysis and problem-solving skills.</li><li><strong>Deliver on commitments within the established timelines</strong>, have the courage to raise issues, and proactively work to resolve issues and remove barriers in a timely manner.</li><li>Demonstrated<strong> leadership experience</strong> as well as the<strong> ability to lead a group of System Engineers / Developers</strong> and also able to work independently.</li><li><strong>Strong coaching skills</strong>. Ability to step outside role confines and help teach and enable other team members.</li><li><strong>Requirements gathering and application consulting skills.</strong></li><li><strong>Exposure in Multinational Corporation (MNC).</strong></li></ul>",https://www.jobstreet.com.my/en/job/senior-engineer-information-technology-production-data-warehouse-5245606
Data Architect,26-Jan-23,"<p><strong>Scope of work ;</strong></p><ul><li>To manage data analytics projects as aligned with organization roadmap.</li><li>To engage with all levels of staff in the organization to understand requirements and problem statement for Data Analytics projects.</li><li>To propose solution for the problem statement and get endorsement for the proposal.</li><li>To ensure the project methodology and deliverable followed organization SOP and best practices.</li><li>To manage the deliverables together with business owners by doing periodical review and improvement to the tools.</li></ul><p><strong>Requirements ;</strong></p><ul><li>Bachelor Degree in Computer Science/Information Technology/Statistics and related field.</li><li>Minimum 8 years working experiences in IT field with minimum 3 years focusing in Data Domain.</li><li>Solid analytic, independent and able to work in minimum supervision.</li><li>Strategic in planning and organizing, effective interpersonal and project management skills.</li><li>Willing to work at Kuala Terengganu.  </li></ul>",https://www.jobstreet.com.my/en/job/data-architect-5254171
Staff Engineer (Information Analytics),30-Jan-23,"<p><strong><u>Job Description</u></strong></p><p>1. Key developer for IT structure tree projects :- Data Lake, Data warehouse, Lot Traceability and Customer Portal project</p><p>2. Develop and support Reporting Dashboard, Finance Dashboard, Sales Forecast and eQPP system</p><p>3. Develop and support Report Automation, JRs and EDI related projects.</p><p>4. As reporting servers DB administrator</p><p>5. To attend daily reporting and EDI issues</p><p><strong><u>Experience</u></strong></p><p>Min 3+ years working experience in Data Engineering and Web Development </p><p>1) Technical knowledge and experience: </p><p>- VB6, VBA EXCEL, VB.NET, C#.NET, C++, CSS, JavaScript or JQuery</p><p>2) SQL knowledge and experience:</p><p>- Capable of developing databases using SSIS packages, T-SQL, MSSQL, and MySQL scripts.</p><p>3) Data Visualization knowledge and experience</p><p>- Have working and conceptual knowledge of building and maintaining physical and logical data models and experience with SSIS, SSRS, Qlik, PowerBI or other business intelligence tools.</p><p><strong><u>Special Skills</u></strong></p><p>- Working experience/Knowledge in design, build, and maintain the business’s ETL pipeline and data warehouse. </p><p>- Working experience/Knowledge in data modeling and query performance tuning on SQL Server, MySQL, Oracle, Postgres or similar platforms.</p><p>- System management expertise with monitoring, disaster recovery, backup, automated testing, automated schema migration, and continuous deployment.</p><p>- Knowledge in MES, crystal report, Python, Shell is an added advantages</p>",https://www.jobstreet.com.my/en/job/staff-engineer-information-analytics-5259373
DevOps Engineer,9 hours ago,"<strong>Job Description</strong><p>We have a fantastic opportunity for an experienced <strong>DevOps engineer</strong> to join and help us on our DevOps journey. You will be involved in defining technical solutions, infrastructure architectures and will be responsible for delivering production-ready solutions and infrastructure.</p><p>The ideal candidate will be someone passionate about automation &amp; all things DevOps and understands the real benefits of an Agile &amp; DevOps culture. Of course, with significant experience in DevOps transformation.</p><p><strong>What you'll be doing</strong></p><ul><li>Be a part of the development team to implement cloud solutions</li><li>Define, develop, improve &amp; automate the operational processes to effectively manage the cloud environment</li><li>Develop and deploy tools for use within the Operations group</li><li>Automate everything from deployment to monitoring and management to incident response - treat 'Everything as Code'</li><li>Provides technical leadership in Cloud Solutions and promotes best practices in this area</li><li>Evaluate the analytics from the cloud environment to make recommendations for improvements and optimisation</li><li>Lead the technical planning &amp; requirements gathering phases, including estimating, developing, testing, managing projects, and delivering.</li><li>Produce high-level design documentation where required</li><li>Take ownership of our configuration management platforms</li><li>Innovation in all areas - people, process, technology.</li><li>Manage and lead a cross-region team</li><li>Be involved in the various global/ regional DevOps projects</li></ul><p><strong>More about you</strong></p><ul><li>Bachelor's Degree or equivalent applicable experience</li><li>3-5 years of experience managing and leading multicultural teams</li><li>Ability to navigate well through different cultures, engage multiple stakeholders and perform in a matrix organisation</li><li>10+ years of IT experience, at least 1 in infrastructure/operations roles</li><li>Experience with security concepts and technologies (authentication, authorisation, encryption, digital signature), SSL, web service proxies, firewalls, multi-protocol gateways and VPN</li><li>Familiarity with network security, encryption technology, and troubleshooting network issues</li><li>Lateral thinking, reverse engineering, good at problem-solving</li><li>Programming skills and a strong interest in DevOps, Systems Engineering, or Build and Release Engineering</li><li>Experience programming in python, java, or with other scripting languages. </li><li>Strong Linux administration: Ubuntu / Debian, Redhat / CentOS, strong Windows administration, or both.</li><li>Obsession with good documentation: using a wiki to log changes, write procedures and instructions</li><li>Configuration management tools – Ansible</li><li>Container-orchestration system – Kubernetes / OpenShift / Docker</li><li>Continuous integration tools – Jenkins</li><li>Experience in CI/CD processes and practices.</li><li>Good understanding of distributed version control systems like GIT</li><li>Practical experience with the Atlassian suite (including Jira, Bitbucket and Confluence).</li><li>Experience with issue tracking - JIRA</li><li>Practical experience implementing AWS, Google Cloud and/ or Microsoft Azure</li><li>Automation experience with Terraform and/or Ansible</li><li>Experience with cloud-based development and deployment</li><li>Production experience with deployment and management of cloud technologies</li></ul>",https://www.jobstreet.com.my/en/job/devops-engineer-5252543
