jobTitle,postedDate,jobDescription,jobUrl
Software Developer (.NET),2-Feb-23,"<p><strong>JOB DESCRIPTION</strong></p><ul><li>Responsible to work with technical users to analyze and understand functional and operational requirements and processes</li><li>Define and design the application to meet the requirements and processes</li><li>Develop, test and implement applications &amp; user interfaces</li><li>Work closely with other developers</li><li>Deploy and deliver the tested application, module &amp; component within the timeline</li></ul><p><strong>REQUIREMENTS</strong></p><ul><li>Candidate must possess at least a Diploma, Bachelor’s Degree, Computer Science/Information Technology or equivalent</li><li>Required skill(s): ASP.NET, MVC Framework, C#, XML/HTML, Javascript, Responsive Design, MS SQL</li><li>Work independently with minimal supervision</li><li>Additional skills below will be advantages:</li><li style=""margin-left:30px"">Mobile App Development (Flutter)</li><li style=""margin-left:30px"">Understand Bitwise Operators and Bit Manipulations</li><li>Required language(s): English</li><li>At least 1-2 years (s) working experience in the related field is required</li><li>Strong analytical and problem-solving skills.</li></ul><p><strong>Benefit</strong></p><ul><li>EPF and SOCSO</li><li>National Holidays, Annual Leave, Sick Leave</li><li>Salary increment based on working performance</li></ul><p>Suitable candidates with the above requirements are encouraged to apply.</p><p>Only shortlisted candidates will be notified.</p>",https://www.jobstreet.com.my/en/job/software-developer-.net-5264127
SOFTWARE DEVELOPER,2-Feb-23,"<p><strong>JOB RESPONSIBILITIES</strong> </p><ul><li> Training will be conducted for Software development especially on MS Visual Studio. </li><li>Develop, enhance and maintain program in accordance with the design and its requirements. </li><li>Document all work in accordance with standards. </li><li>Contribute significantly to the development design of software and Internet applications. </li><li>Conduct Research and Development efforts on emerging Internet Technologies. </li><li>Work closely with System Analysts and users to gather systems requirements. </li><li>Maintain coding standard and design documents.  </li><li>Ensure that the organization standards and processes are followed and adhered to. </li></ul><p><strong>REQUIREMENTS</strong> </p><ul><li>Degree in Computer Science, Software Engineering or Information System related studies. </li><li>Minimum 1 year experience on Microsoft.Net and SQL Server platform. </li><li>Proficient in the following: ASP VB.NET, DHTML, C#, XML Web Services and Microsoft SQL Server. </li><li>Knowledge on Mobile Development (Android Kotlin) will be an added advantage </li><li>Experienced in any of the following areas shall be an advantage: HTML5, HTML, CSS3, CSS, jQuery, JavaScript, AJAX, Bootstrap, JSON, XML, REST. </li><li>Possess good understanding of Internet technology, standards, Object Oriented Methodology. </li><li>Possess excellent problem solving and analytical skills. </li><li>Good command of English is essential. </li><li>Able to work with minimum supervision, as well as able to contribute team development. </li><li>Experience in web development with RESTful web services and Python programming language. </li><li>Professional certification will be an added advantage. </li><li>Fresh graduates are encouraged to apply and will be considered for career development. </li><li>Work from home is applicable. </li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5263852
Software Developer (Junior and Senior),30-Jan-23,"<ul><li>Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Engineering (Computer/Telecommunication) or equivalent.</li><li>At least 2 Year(s) of working experience in the related field is required for this position.</li><li>Required Skill(s): ASP.NET, MVC, SQL Server, HTML, HTML5, AJAX, JQUERY, JavaScript, Linq, CSS, C#</li><li>Preferably Senior Executive specialized in IT/Computer - Software or equivalent.</li><li>Required language(s): English, Mandarin.</li><li>Ability to handle multiple tasks, adjusting priority when necessary.</li><li>Strong logical thinking, good analytical and problem-solving skills, able to think critically.</li><li>Salary range between RM 3,500 - RM 7,000</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-junior-and-senior-5259598
Software Developer (.Net),30-Jan-23,"<p><strong>Job Responsibilities:</strong></p><ul><li>Apply software development methodologies and programming standards to ensure efficient program logic, data manipulation, and information presentation.</li><li>Design, code, test, debug and document software according to the functional requirements</li><li>Create end user and training/technical documentation</li><li>Work with cross functional teams to develop system and troubleshoot issues</li><li>Ensure timely release of project/initiatives</li><li>Analyze, diagnose and resolve errors related to their applications</li><li>Provide ad hoc reporting and impact analysis as required</li><li>Investigate operational or systematic problems and user queries as required</li><li>Interact and communicate effectively with peers and business users.</li><li>Strong ability to effectively work with a team of developers.</li><li>Identify options for potential solutions and assess them for technical and business suitability</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Bachelor’s degree in Computer Science or technology related field</li><li>Over 2 years of experience of using Microsoft technologies: C#.NET, MVC5, Bootstrap, MS SQL, AngularJS, entity framework and CSS to develop technical solutions to complex problems that require the regular use of ingenuity and creativity</li><li>Ensure codes are aligned to the Online Coding Standards and Practices and development processes are compliant to Software Development Lifecycle Processes</li><li>Good understanding of SQL Server and database structures</li><li>Strong analytical skills and attention to detail</li><li>Work effectively as part of a team</li><li>Adopt a flexible approach and ability to adapt to dynamic changes</li><li>Ability to work independently and under own initiative</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-.net-5259784
Senior Software Developer - Java ( Work from Home - 4 positions),30-Jan-23,"<p><strong>Your Responsibilities:</strong></p><ul><li>Involved in the Development / Enhancement of a CRM Application based on requirements</li><li>Involved in the Software Development Lifecycle – set up and deployment</li><li>Database &amp; System Design system, Backend storage and UI flow of new feature in the CRM</li><li>Designing and implementing Java applications, developing and testing software Involved in the design &amp; review technical and architectural design</li><li>Ensure the produced code is secure, stable and operating efficiently</li><li>End to end testing with the user (UAT) and rolling out those new features to all of the clients</li><li>Documentation: User Requirement, Functional Spec document and Training guides</li></ul><p><strong>Requirements:</strong></p><ul><li>Good understanding of Design Pattern algorithm Experience in JAVA, JSP</li><li>Javascript Experience in SQL query/syntax (MSSQL or MySQL)</li><li>Good knowledge of RESTful APIs, Microservices, Java Spring Boot, CICD, Kubernetes and Docker.</li><li>Ability to work creatively and analytically in a problem-solving environment</li><li>Hands-on experience developing software with agile methodologies</li><li>Diploma or Degree in Computer Science, Information Technology, Computer Engineering, Science</li><li>Enthusiasm for innovation in the tech industry, passion for continuous learning and improvement.</li><li>Able to work in fast-paced environment and learn new technologies as necessary</li><li>Self-motivated and Independent</li><li>Shows good knowledge in problem solving</li><li>Experience as a Lead developer will be an advantage, min 5 years experience will be considered for the Senior role</li><li>Willing to<strong> Work From Home</strong></li></ul>",https://www.jobstreet.com.my/en/job/senior-software-developer-java-work-from-home-4-positions-10247888/origin/sg
Software Developer (Backend),29-Jan-23,"<p><strong>You will be responsible to:</strong></p><ul><li>Develop and maintain backend process. </li><li>Work with Data and Ops team to fulfil client requirements. </li><li>Maintain code repository tree, manual and documentation.</li></ul><p style=""margin-left:30px"">1. DB Integration - SQL</p><p style=""margin-left:30px"">2. API Integration - Python </p><ul><li style=""margin-left:30px"">Sales Pull</li><li style=""margin-left:30px"">Member Sales Submission</li><li style=""margin-left:30px"">Mall Sales Submission</li></ul><p style=""margin-left:30px"">3. Feature Creation - Python/Bash/Etc </p><ul><li style=""margin-left:30px"">Email Extraction</li><li style=""margin-left:30px"">OCR Environment Setup</li></ul><p style=""margin-left:30px"">4. Infrastructure maintenance - Bash </p><ul><li style=""margin-left:30px"">Server Storage</li><li style=""margin-left:30px"">Server Process (Kill stucked process)</li></ul><p style=""margin-left:30px"">5. Imago version maintenance - C++/CLI </p><ul><li style=""margin-left:30px""> Fold in new DB_Type</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Savvy in software development process </li><li>Familiar with code repository (SVN) </li><li>Able to produce quality code in Python </li><li>Experience with database, SQL </li><li>Ability to learn new languages and technologies </li><li>Experience with Linux environment, bash scripting </li><li>Able to maintain .NET C++/CLI code would be a bonus </li><li>Report to Head of Technology</li><li>2 years working experience in software development </li><li>Diploma in Information Technology (or related field)</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-backend-5253747
Software Developer,27-Jan-23,"<p><strong>Software Developer (Junior Position)</strong></p><p>As a software developer in SLS, you’ll work with a variety of departments to <strong>design, build, and maintain a fully functional system</strong> that operates at optimal efficiency. Your meticulous attention to detail will allow you to <strong>monitor, assess, and modify new and existing code</strong>, while your exceptional knowledge of fundamental design principles will allow you to build impressive and scalable systems.</p><p>We are looking for someone independent yet versatile to learn and adapt. The team appreciates <strong>communication skills – the ability to discuss and listen, to give and receive feedback</strong>. We highly value curiosity and the capacity to learn, and the willingness to share your knowledge.</p><p><strong>What will you be expected to do?</strong></p><ul><li>Interacting with user team to <strong>understand the requirements</strong> and help <strong>define solutions</strong> to address the needs.</li><li><strong>Writing clean, readable, and reusable code</strong> that follows conventions</li><li>Identifying <strong>bottlenecks, bugs, and troubleshooting codes</strong> within existing systems </li><li>Analyze, design, program, test, document, and maintain IT systems or applications</li><li>Understand the interdependencies of the services (application, system, network, and database) and the ability <strong>to identify the problem accurately to improve overall efficiency</strong></li><li><strong>Experience in API </strong>development and integration with third-party APIs.</li><li>Identify opportunities and suggest recommendations for system improvement</li></ul><p><strong>What we are looking for?</strong></p><ul><li>You have <strong>Strong passion in Programming</strong></li><li>You would have minimum <strong>2 years experience in Application Development</strong></li><li>You are required for this skill(s): <strong>SQL Server, VB.Net, API, Python, HTML, CSS JavaScript, and Mobile development.</strong></li><li>You are <strong>able to understand and speak</strong> Bahasa Malaysia, English &amp; Mandarin.</li><li>You have <strong>great time management in multi-tasking </strong>and<strong> managing additional projects</strong></li><li>You are a <strong>fast learner</strong>, <strong>independent worker</strong>, and a <strong>joyful team member</strong></li><li>You are a Degree holder in Computer Science/Information Technology or equivalent</li><li>You are able to work in a dynamic environment with minimal supervision</li></ul><p><strong>Perks and Benefits</strong></p><ul><li>Attractive remuneration package</li><li>Modern Office Environment</li><li>Smart Casual Outfit everyday</li></ul><p><strong>Work Location</strong></p><p> 22, Jalan Kilang 51/205 Highway Centre 46050 Petaling Jaya</p><p><strong>What you'll get in return</strong></p><p>Exposure to SLS environment within a manufacturing organization which is a great platform to excel in to your career &amp; great progression opportunity  </p><p><strong>What you need to do now</strong></p><p>If you’re interested in this role, click ‘<strong>apply now</strong> to forward an up-to-date copy of your resume, or you can call 012-2991715</p>",https://www.jobstreet.com.my/en/job/software-developer-5244084
Software Developer,25-Jan-23,"<p><strong>Software Developer</strong></p><p>QBeep Intelligent Systems Sdn. Bhd.</p><p>Kuala Lumpur</p><p>Job Highlights</p><p>- Career advancement opportunities</p><p>- 5 day a week and medical Benefit</p><p>- Casual wear and friendly working environment</p><p>We are looking for talented software developers experienced in either mobile app or web development, if you are looking for a work life balance and friendly working environment, this is the place for you.</p><p><strong>Responsibilities:</strong></p><p>·        Develop, maintain, enhance and test mobile applications</p><p>·        Develop App UI and UX based on product requirements</p><p>·        Software documentation</p><p>OR</p><p>·        Develop, maintain, enhance and test web applications</p><p>·        Maintain IT infrastructure</p><p>Required Skill:</p><p>·        Knowledge in frontend development (Flutter, Angular, React, or Vue)</p><p>·        Knowledge in standard programming practices, paradigm and model</p><p>·        Experienced in mobile development IDEs</p><p>OR</p><p>·        Knowledge in Laravel framework</p><p>·        Knowledge in server-side development (PHP, Node.js, Java, C# or Python)</p><p>·        Knowledge in relational database such as MySQL, Microsoft SQL Server and etc.</p><p>·        Knowledge in standard programming practices, paradigm and model</p><p>·        Experienced in software development IDE and tools</p><p>Bonus Skill:</p><p>·        Additional knowledge in Kotlin, Java, Swift or Objective C</p><p>·        Experience in CI/CD concept and tools</p><p>·        Mobile app deployment and publishing for major application store</p><p>Additional Information</p><p>Career level: Executive</p><p>Years of Experience: 1-2 years</p><p>Job Type: Full-Time</p><p>Qualification: bachelor or postgraduate degree in Computer Science/Engineering</p><p>Job Specializations: Computer/Information Technology, IT-Software</p>",https://www.jobstreet.com.my/en/job/software-developer-5245494
Software Developer,26-Jan-23,"<p><strong><em>Key Accountabilities:</em></strong></p><ul><li style=""margin-left:30px"">Analyse, design, program, test, document, and maintain IT systems or applications.</li><li style=""margin-left:30px"">Perform and manage stages of the SDLC and involvement in systems review with Project Manager</li><li style=""margin-left:30px"">Design &amp; develop web application in React JS/HTML/JS/CSS (frontend) &amp; PHP/Laravel (backend), understand in using any PHP MVC framework such as Laravel.</li><li style=""margin-left:30px"">Understand the interdependencies of the services (application, system, network, and database) and the ability to identify the problem accurately to improve overall efficiency.</li><li style=""margin-left:30px"">Control quality of external and internal developed software and support company to achieve Industry 4.0 goal.</li><li style=""margin-left:30px"">Responsible for development of in-house applications in the organisation according to requirements.</li><li style=""margin-left:30px"">Develop business, quality management, mobile, factory automation, IOT, PLC, I-IMI software application.</li><li style=""margin-left:30px"">Collaborate with other team members and departments to develop hardware/software systems.</li><li style=""margin-left:30px"">Implementation and deployment of new system to production environment.</li><li style=""margin-left:30px"">Develop enhancement, patches, and upgrade to existing system.</li><li style=""margin-left:30px"">Create and review documentation needed for installation, usage, and maintenance of solutions. Documentation of functional/technical specification and test script.</li><li style=""margin-left:30px"">Conduct SIT, UAT, PAT and apply quality control procedures.</li><li style=""margin-left:30px"">Design, build, integrate, maintain, and support Development Server farm and UAT Server farm.</li><li style=""margin-left:30px"">Perform source code version control.</li><li style=""margin-left:30px"">Support internal customers on any IT related request.</li><li style=""margin-left:30px"">Manage infra hosting services and infrastructure such as client desktop, network switches and printers.</li></ul><p><strong><em>Requirements:</em></strong></p><ul><li style=""margin-left:30px"">Possess at least a Bachelor’s degree Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent.</li><li style=""margin-left:30px"">At least 3- 4 year(s) of working experience in the related field.</li><li style=""margin-left:30px"">Must understand SQL SSRS reporting, JavaScript, Node.js or Node-RED development.</li><li style=""margin-left:30px"">Experienced in API development and integration with third-party APIs.</li><li style=""margin-left:30px"">Familiar with React JS, Laravel, PHP, HTML, CSS, JavaScript, JQuery</li><li style=""margin-left:30px"">Familiar with SQL Server 2012 or above and .NET technologies.</li><li style=""margin-left:30px"">Familiar with ERP SAP B1 and MES System</li><li style=""margin-left:30px"">Knowledge with version control system, preferred Team Foundation server (TFS).</li><li style=""margin-left:30px"">Knowledge of M2M / loT gateway protocols (TCP/IP, HTTP, UDP, MQTT, REST, Modbus, OPC-UA) and basic PLC/SCADA development.</li><li style=""margin-left:30px"">Knowledge of other related industry PLC, HMI, DCS and SCADA system software.</li><li style=""margin-left:30px"">Knowledge with barcode printing programming language will be an added advantage.</li></ul><p><strong><em>By joining us, you will be get:</em></strong></p><ol><li style=""margin-left:30px"">Medical Benefits (General Panel, Optical, Dental and Medical Check-up)</li><li style=""margin-left:30px"">Insurance coverage</li><li style=""margin-left:30px"">Confirmation bonus upon confirmation in position</li><li style=""margin-left:30px"">Learning and development opportunities</li><li style=""margin-left:30px"">Career development opportunities</li></ol>",https://www.jobstreet.com.my/en/job/software-developer-5241572
Software Engineer (Java),25-Jan-23,"<p>We are recruiting for a Java Software Developer to join our fantastic offices in Malaysia. In this role, you will be actively encouraged to push the boundaries of new technology to ensure that we choose the most appropriate solutions for delivering our software to enable you to progress to meet your own potential.</p><ul><li>Implementing new features across the Ideagen Products using Java and open-source technologies</li><li>Build well architected Cloud hosted and On-Premises solutions</li><li>Working collaboratively with team members to deliver high standard products and optimising user experience.</li><li>Providing unit tests to support and validate for any development work undertaken</li><li>Work across the Software Development Lifecycle and contribute towards the defining and developing a Sprint backlog to achieve the goals set</li><li>Collaborate with team members to identify issue, bugs, defects, and best practices.</li></ul><p>Knowledge &amp; Experience</p><ul><li>Preferably 3- 5 years’ hands on development experience on Java platform and open-source technologies </li><li>Front end development experience such as React, jQuery, HTML, CSS and JavaScript/TypeScript</li><li>Back-end development experience such as Java Swing, Play Framework, Hibernate v3/ v4, Springboot</li><li>Database development experience specifically on MySQL with ability to write advance SQL script</li><li>Working knowledge of CI/CD workflow specifically Jenkins</li><li>Working knowledge of Maven built</li><li>Working knowledge of using Git/Bitbucket as software version control</li><li>Has exposure in Docker containers, Kubernetes</li><li>Experience in Microservices software design, development and deployment on public cloud infrastructure (AWS)</li></ul>",https://www.jobstreet.com.my/en/job/software-engineer-java-5256133
Software Developer,2-Feb-23,"<p>You will be part of a productive team responsible for the development and maintenance of one or more of our current software products. You will work within an enterprise environment with state-of-art technologies. The opportunity to work with overseas clients and will develop your international client exposure. </p><p><u>Responsibilities:</u></p><p>·        Produce clean, efficient code based on specifications</p><p>·        Integrate software components and third-party programs</p><p>·        Verify and deploy applications and systems</p><p>·        Troubleshoot, debug, and upgrade existing software</p><p>·        Gather and evaluate user feedback</p><p>·        Recommend and execute improvements.</p><p>·        Create technical documentation.</p><p><u>Requirements</u></p><p>·        BSc/BA in Computer Science, IT or a related field.</p><p>·        Familiarity with Agile development methodologies</p><p>·        Familiar with software design and development</p><p>·        Proficient in development languages (Java) and frameworks/systems (Spring, Git)</p><p>·        Experience with databases and Object-Relational Mapping (ORM) frameworks (JPA)</p><p>·        Ability to learn new languages and technologies</p><p>·        Excellent communication skills</p><p>·        Resourcefulness and troubleshooting aptitude</p><p>·        Experience as a Software Developer or similar roles is an added advantage.</p><p>·        Required years of experience 2 year<strong>. </strong><strong>Fresh graduates are encouraged to apply.</strong></p>",https://www.jobstreet.com.my/en/job/software-developer-5264671
Software Developer,25-Jan-23,"<p><strong>Job Description</strong></p><p>The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code. Provide post implementation support. Able to lead juniors. Take pride in accountability, ownership of outstanding issues and establishes a high level of creditability with others in organization.</p><p><strong>Job requirements:</strong></p><ul><li>Minimum Degree in IT or equivalent</li><li>Preferably working experience for more than 3 years or good knowledge and understanding of applications and associated Technology (ASP.NET, MVC, C#, SQL)</li><li>Good experience in Visual Studio 2017 and .NET Framework 4</li><li>Desired skills: C#, HTML, CSS</li><li>Knowledge in Bootstrap will be an advantage.</li><li>Familiar with MSSQL database</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5241253
Software Developer - Internship,3-Feb-23,"<p><strong>Intern - Software Developer</strong> is responsible for web-based application development where the key attributes needed to perform the job are as below:</p><p><strong>Key responsibilities include:</strong></p><ul><li>Perform coding and programming per functional requirements.</li><li>Perform unit testing.</li><li>Perform system troubleshooting and rectifying programming bugs.</li><li>Strong logical thinking, good analytical and problem-solving skills, able to think critically.</li></ul><p><strong>Qualifications:</strong></p><ul><li>Advanced Diploma/Bachelor's Degree in Computer Science/Information Technology or equivalent from a recognized tertiary institution.</li><li>Knowledge of software development using HTML5, CSS, JavaScript, jQuery, AJAX, ColdFusion, SQL.</li><li>Familiar with Web Application Development.</li><li>A final year student is required and with a minimum of 4 months duration of the internship.</li><li>Please attached a proper resume, result, and Final Year Project / Prototype while you applying for this job.</li><li>Malaysian only.</li></ul><p><strong>Benefits:</strong></p><p>We provide allowance during the internship and a permanent position will be offered to interns based on their performance during the internship period.</p>",https://www.jobstreet.com.my/en/job/software-developer-internship-5265731
Software Developer,2-Feb-23,"<ul><li>In charge of development of web applications</li><li>In charge of maintaining existing codes of EBRIC’s web applications</li><li>Researching into further improving current architecture, making it more robust, scalable and secure. </li></ul><p>Knows:</p><ul><li>HTML5, CSS, Javascript frameworks ie., REACT (or if ANGULAR – Typescript) </li><li>Programming language : C# have used ASP.NET MVC before </li><li>Databases: MS SQL, MYSQL, PostgreSQL </li></ul><p>Plus point : </p><ul><li>having experience in mongodb, express.js, react.js and node.js would be added advantage.</li><li>explored Web3 before – Solidity : ERC1155 smart contract, Hardhat, Infura-IPFS, Ethereum, etc</li><li>familiar with AWS Cloud services, setting of EC2 Instances, loadbalancer, cloudfront, etc </li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5264257
Software developer (Programmer),30-Jan-23,<ul><li>Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Engineering (Computer/Telecommunication) or equivalent.</li><li>Required language(s): English</li><li>Required Skill(s): Android or Microsoft .Net</li><li>Preferably Junior/Senior Executive specialized in IT/Computer - Software or equivalent.</li><li>4 or 5 working days per week</li><li>2 full time position available</li><li>1 team lead position available</li><li>Work Location: PJ Icon City</li></ul>,https://www.jobstreet.com.my/en/job/software-developer-programmer-5260404
Experienced Analyst - Software Developer - MY,3-Feb-23,"<p>At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents in Software Engineering. We are doing build technical cloud &amp; solutions dominantly. <strong>You will have chance to work at front-end, back-end, mobile tech, API and low code developer. </strong></p><p>Deloitte offers you a highly inclusive, collaborative workplace and unrivalled opportunities to realize your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals.</p><p>Cloud is transforming the way technology enables the business. It represents a radical shift in how IT services are obtained, used, and managed. Companies are navigating through the various cloud options and deciding between private, public, or a combination across different and dynamic provider ecosystems. Our cloud specialists guide our clients through multi-year journeys from the case for change through implementation across all dimensions of cloud - business alignment, technology architecture and design, cloud application on-boarding, and transforming their operating model – to help solve our client’s most complex issues with the focus on value creation.</p><p>Our practitioners work collaboratively within integrated, cross-functional teams to deliver comprehensive strategies that enable Cloud and Infrastructure transformations. Teamwork is crucial as teams are composed of a diverse group of specialists across multiple disciplines from both within our consulting practice and from our clients, helping drive towards a successful outcome.</p><p><strong>Our practitioners are expected to grow to be able to handle full-stack development. Architects biggest value is that they can expose latest technologies in cross industries and cross sectors.</strong></p><p><strong><u>Work you will do</u></strong></p><p>As a consultant within KLDC team, you are part of a tech team who will do the tech customization, cloud integration.</p><p>You will put future-forward thinking into projects that push the edges of technology to support the change of our clients. You will establish and nurture positive working relationships with teams and clients with the intention to exceed client expectations.</p><ul><li>You will develop middle logic layer and backend handoff to partnering systems.</li><li>You will involve in database design and development.</li><li>You will perform primary and secondary research, conduct analyses and appropriate modelling tasks that feeds directly into the development of technology-enabled solutions for tackling our clients’ complex business problems.</li><li>You will leverage on your training in technology, utilize analytical abilities and communication skills to support the project teams in delivery of our digital solution architectures and in development of work products that addresses our clients’ business needs and help achieve their strategic goals.</li><li>You will support the project teams in developing presentation materials and in coordination of communications with the client.</li><li>You will assist the project teams in delivery of business-driven, technology-enabled solutions to help our clients meet pressing challenges and seize opportunities in their respective markets.</li><li>You will work with diverse and talented project team members to solve problems, improve performance, and generate value for our clients across all industries.</li><li>You will uphold the firm’s standards and ethos in working with fellow team members and in your interactions with the clients.</li><li>You will support business development efforts by contributing directly to the preparation, development of proposals, presentations and publications.</li></ul><p><strong>Enough about us, let's talk about you</strong></p><ul><li>You will be responsible for management and delivery of a system(s) within a platform leveraging agile practices, by leveraging existing experience of working in an agile environment.</li><li>The right person will be a detailed and hands-on developer with at least 3 years of relevant experience </li><li><strong>Good programming languages: Java &amp; .Net</strong></li><li>Strong technical skills in<strong> Front-end (React, Vue, Angular, Webpack) </strong>and<strong> Back-end (Spring boot, Struts, Spring frameworks, Ruby on Rails, Web Server, Restful APIs)</strong></li><li><strong>Experience in delivering solutions on cloud platforms.</strong></li><li>Technical proficiency including systems development experience, strong troubleshooting and problem-solving skills, and issue management in a multi-platform environment</li><li>Experience with cloud native applications and serverless design is an advantage</li><li>Demonstrated skills in communication (oral, written, presentation), analysis, problem solving and short term and long-term planning</li><li>Demonstrated portfolio of work showcasing technical competence</li><li>An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment.</li></ul><p><strong>Next Steps</strong></p><p>So what are you waiting for? Join the winning team now.</p><p><strong>Due to volume of applications, we regret only shortlisted candidates will be notified.</strong></p>",https://www.jobstreet.com.my/en/job/experienced-analyst-software-developer-my-5265828
Software Developer training,25-Jan-23,"<p>This is the training program for the below role. The company will provide the training and applicant will need to be committed for the course of 6 weeks to attend the training and upon successful training and examination, the candidate will be offered permanent role with Phillip Capital directly. Minimum salary would be RM 4,000.</p><p><strong>Responsibilities:</strong></p><p>The duties of the Software Developer include but are not limited to the following:</p><ul><li>To be responsible for software development using the latest technologies.</li><li>To perform software development life cycle (SDLC), requirements gathering, analysis, design, development, testing, implementation, and maintenance.</li><li>To transform business requirements into functional and program specifications.</li><li>To handle post-project application support or maintenance.</li><li>To develop and maintain software applications and frameworks.</li><li>Follow and implement software best practices and architecture.</li><li>To undertake ad hoc assignments as required by superior from time to time.</li></ul><p><strong>Requirements:</strong></p><ul><li>Candidates must possess Bachelor's Degree in Computer Science, Engineering, or a related field.</li><li>Proficient in modern web front end development using jQuery/Angular or React framework</li><li>Good working experience in IIS, and T-SQL Stored Procedures, HTML5, CSS3, JavaScript, SASS.</li><li> Familiarity with the ASP.NET framework, SQL Server and design/architectural patterns (e.g., Model-View-Controller (MVC)).</li><li> Familiarity with architecture styles/design/APIs (REST)</li><li> Excellent troubleshooting and communication skills</li><li> Excellent attention to detail</li><li>Strong analytical and problem-solving skills</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-training-5255686
SOFTWARE DEVELOPER,29-Jan-23,"<p>Job Description</p><p>Roles &amp; Responsibilities:</p><p>Analyze, design, implement and integrate functional requirements in the solutions.</p><p>Deliver fully tested source code </p><p>Develop new functionality on our existing software products.</p><p>Maintaining and supporting multiple projects and deadlines.</p><p>Ability to communicate clearly with users</p><p>Proper Reporting &amp; Documentation.</p><p>Required Skills:</p><p>Should have a strong knowledge of OOPS with working knowledge of MVC.</p><p>Experience with Microsoft .NET technologies including, ASP.NET, MVC, Entity Framework.</p><p>Proven Skills with C#, SQL, JavaScript/DHTML, HTML-CSS, AJAX, jQuery, Web API etc.</p><p>Ability to complete all phases of software development life cycle.</p><p>Should have working knowledge of using a latest development tools and techniques.</p><p>Basic knowledge of front end UI design preferred.</p><p>Must have good problem solving and analytical skills.</p><p>Must be a team player, having good communication skills in English, self-starter</p>",https://www.jobstreet.com.my/en/job/software-developer-5259119
Software Developer,1-Feb-23,"<p>Benefit:</p><ul><li>Performance Bonus &amp; Performance Award</li><li>Medical Outpatient, Annual Medical Check-Up, Dental &amp; Optical</li><li>Group Personal Accident</li><li>Birthday Cash</li><li>Good working environment with teamwork spirit and harmonious</li><li>You will have the opportunity to climb the corporate ladder in the future.</li><li>Training and certification sponsored by the company.</li><li>Rewards and recognition: Long Service Award and Top Performer Award</li><li>Promote learning culture: Group study and sharing</li><li>Additional Benefits: Sports and Recreational, Flexible working hours, book purchase claims.</li></ul><p>Job Responsibilities:</p><ul><li>Participate in all phases of software development life cycle including requirement study, design, development, testing and deployment.</li><li>Work with users to understand their requirements and develop systems specifications and programs for new and existing software systems to meet their requirements.</li><li>Develop system using Microsoft Visual Studio 2019 or higher, Fast report etc.</li><li>Enhance the system based on the customer's needs.</li><li>Assist support team on the technical problem.</li><li>Perform software testing.</li><li>Deployment of the software.</li><li>Fix system bug as required.</li></ul><p>Qualification:</p><ul><li>Degree qualification in Computer Science / Information Technology.</li><li>More than 2 years experiences <strong>in software development life cycle.</strong></li><li>Possess good analytical and problem-solving skills.</li><li>Have a good attitude to work in a team and willing to learn.</li><li>Proficiency and experience in Programming Skills: C#, ASP.NET, JavaScript, JSon, XML, HTML, 3rd party web application, UI Controls or VB.NET.</li><li>Familiar with MSSQL is an added advantage.</li><li>Experience in Mobile Development is an added advantage.</li><li>Knowledge in Accounting, CRM, and E-commerce would be advantageous.</li><li>Fluent in English Language and Bahasa Malaysia. Able to converse in Mandarin Language is an added advantage.</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5263160
